concurrency,root_trace_id,conversation_id,source_outer_idx,source_inner_idx,turn_index,worker_id,input_sequence_length,logical_prompt_tokens,cache_read_tokens,new_prompt_tokens,output_tokens,ttft_ms,itl_ms,e2e_ms,match_class
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,11.0,11,worker_3bc7b03f,64740.0,,61120.0,,220.0,1106.818345,10.634165324200913,3435.700551,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,10,9.0,9,worker_3bc7b03f,75481.0,,74304.0,,112.0,1050.816984,10.875645234234234,2258.013605,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,12.0,12,worker_3bc7b03f,65893.0,,56640.0,,215.0,4892.361507,14.48554294859813,7992.267698,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,12.0,12,worker_3bc7b03f,97578.0,,96448.0,,265.0,9145.944081,13.659450484848485,12752.039009,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,10,10.0,10,worker_3bc7b03f,76703.0,,75456.0,,112.0,6692.101992999999,10.534778108108108,7861.462363,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,13.0,13,worker_3bc7b03f,66983.0,,64704.0,,148.0,3737.9348959999998,10.746856700680272,5317.722831,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,13.0,13,worker_3bc7b03f,99181.0,,97536.0,,237.0,2650.7327109999997,10.668598271186442,5168.521903,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,14.0,14,worker_3bc7b03f,67498.0,,65856.0,,145.0,1108.105382,11.021575125,2695.2122,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,10,11.0,11,worker_3bc7b03f,77922.0,,76672.0,,236.0,1164.423315,10.566004110638298,3647.434281,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,15.0,15,worker_3bc7b03f,77294.0,,67456.0,,143.0,1255.717371,13.040438683098591,3107.459664,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,14.0,14,worker_3bc7b03f,99505.0,,99136.0,,405.0,2315.1389249999997,10.426915245049504,6527.612684,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,16.0,16,worker_3bc7b03f,80436.0,,66944.0,,141.0,1469.580051,10.823914064285713,2984.92802,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,15.0,15,worker_3bc7b03f,100980.0,,89536.0,,318.0,1445.639351,10.473884400630915,4765.8607059999995,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,17.0,17,worker_3bc7b03f,82806.0,,80384.0,,208.0,1225.979756,10.6034742705314,3420.89893,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,16.0,16,worker_3bc7b03f,101751.0,,100928.0,,368.0,1405.18033,10.456287970027248,5242.6380149999995,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,18.0,18,worker_3bc7b03f,83899.0,,77248.0,,200.0,1254.552549,10.834621020100501,3410.642132,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,10,12.0,12,worker_3bc7b03f,80870.0,,74880.0,,193.0,18124.579759,10.850126156249999,20207.803980999997,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,17.0,17,worker_3bc7b03f,102651.0,,99456.0,,280.0,1413.822046,10.829253799283153,4435.183856,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,19.0,19,worker_3bc7b03f,84479.0,,83840.0,,261.0,1753.35431,10.682136796153845,4530.709877,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,10,13.0,13,worker_3bc7b03f,82474.0,,77888.0,,111.0,3901.855569,10.482596409090908,5054.941174,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,20.0,20,worker_3bc7b03f,85123.0,,84416.0,,237.0,1274.22819,10.87976961016949,3841.853818,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,18.0,18,worker_3bc7b03f,103742.0,,102592.0,,393.0,1404.780065,10.743244528061224,5616.13192,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,21.0,21,worker_3bc7b03f,85893.0,,85120.0,,205.0,1305.091348,10.641663397058824,3475.9906809999998,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,22.0,22,worker_3bc7b03f,86857.0,,82752.0,,253.0,1352.495062,10.645937507936507,4035.2713139999996,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,23.0,23,worker_3bc7b03f,89101.0,,85888.0,,239.0,1337.9379119999999,10.839576991596639,3917.757236,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,24.0,24,worker_3bc7b03f,90062.0,,89088.0,,154.0,1255.3687969999999,10.505463084967321,2862.704649,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,10,14.0,14,worker_3bc7b03f,82670.0,,82432.0,,129.0,21234.890508,10.478770367187499,22576.173114999998,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,19.0,19,worker_3bc7b03f,104513.0,,103680.0,,328.0,17829.765543999998,10.592176434250764,21293.407238,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,25.0,25,worker_3bc7b03f,90258.0,,90048.0,,204.0,4042.062395,9.925830551724138,6057.005996999999,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,20.0,20,worker_3bc7b03f,105540.0,,101696.0,,339.0,2877.658734,12.505001923076923,7104.349384,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,26.0,26,worker_3bc7b03f,92502.0,,86848.0,,136.0,1327.7256009999999,10.970942503703704,2808.802839,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,21.0,21,worker_3bc7b03f,106248.0,,105536.0,,276.0,1537.479991,11.283892152727272,4640.550333,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,27.0,27,worker_3bc7b03f,92952.0,,92480.0,,133.0,2381.091974,12.502034265151515,4031.3604969999997,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,22.0,22,worker_3bc7b03f,106635.0,,106240.0,,627.0,2911.234415,10.804794033546326,9675.03548,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,10,15.0,15,worker_3bc7b03f,83122.0,,80832.0,,2426.0,4072.1852759999997,10.955380292371133,30638.982484999997,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,23.0,23,worker_3bc7b03f,107983.0,,104512.0,,251.0,2098.307215,10.457926876,4712.788934,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,24.0,24,worker_3bc7b03f,108371.0,,106624.0,,294.0,2345.499943,10.747788105802048,5494.601858,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b:aux:000,8,25.0,0,worker_3bc7b03f,108282.0,,30912.0,,445.0,4273.724201,10.480542592342342,8927.085111999999,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,26.0,25,worker_3bc7b03f,108951.0,,107968.0,,512.0,1430.21284,11.017376107632092,7060.092031,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,27.0,26,worker_3bc7b03f,109848.0,,108928.0,,483.0,1902.9557639999998,12.147007769709544,7757.813509,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,28.0,28,worker_3bc7b03f,93981.0,,92928.0,,111.0,52534.952103999996,11.039808681818181,53749.331059,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,29.0,29,worker_3bc7b03f,95201.0,,93952.0,,159.0,1274.962184,13.838129911392405,3461.3867099999998,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,30.0,30,worker_3bc7b03f,95333.0,,,,122.0,42717.186537999994,11.005659090909091,44048.871287999995,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,31.0,31,worker_3bc7b03f,95849.0,,95168.0,,112.0,1601.529886,15.656019036036037,3339.347999,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,28.0,27,worker_3bc7b03f,110683.0,,30080.0,,263.0,55380.851635,12.781599812977099,58729.630785999994,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,32.0,32,worker_3bc7b03f,96492.0,,95808.0,,84.0,1444.158884,10.863509048192771,2345.8301349999997,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,29.0,28,worker_3bc7b03f,111902.0,,109824.0,,376.0,1713.021918,10.568317013333333,5676.140797999999,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,33.0,33,worker_3bc7b03f,97071.0,,95296.0,,267.0,20236.937723,11.28104454887218,23237.695572999997,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,30.0,29,worker_3bc7b03f,117211.0,,110656.0,,479.0,15051.787640999999,12.960992845188283,21247.142221,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,34.0,34,worker_3bc7b03f,98033.0,,97024.0,,198.0,2660.974885,10.41369412182741,4712.472627,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,35.0,35,worker_3bc7b03f,98293.0,,96448.0,,140.0,1449.718312,10.799649460431654,2950.8695869999997,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,36.0,36,worker_3bc7b03f,98808.0,,98240.0,,104.0,1500.144249,11.39933090291262,2674.2753319999997,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,31.0,30,worker_3bc7b03f,117791.0,,111872.0,,981.0,1473.712079,10.618930895918368,11880.264357,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,37.0,37,worker_3bc7b03f,99196.0,,98752.0,,214.0,1746.420185,11.396383502347417,4173.849870999999,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,38.0,38,worker_3bc7b03f,99584.0,,97984.0,,138.0,1344.847057,14.779277905109488,3369.60813,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,39.0,39,worker_3bc7b03f,99908.0,,99520.0,,317.0,13604.094884999999,13.36835583227848,17828.495328,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,40.0,40,worker_3bc7b03f,100359.0,,99136.0,,126.0,23390.600327,10.802637679999998,24740.930037,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,41.0,41,worker_3bc7b03f,100490.0,,99904.0,,71.0,1586.8743459999998,10.82343382857143,2344.514714,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,42.0,42,worker_3bc7b03f,102413.0,,100480.0,,165.0,1500.8065749999998,10.220093957317072,3176.9019839999996,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,43.0,43,worker_3bc7b03f,102737.0,,100352.0,,85.0,10599.133296,10.637417047619047,11492.676328,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,44.0,44,worker_3bc7b03f,103253.0,,102400.0,,129.0,1267.504152,10.4063319453125,2599.5146409999998,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,45.0,45,worker_3bc7b03f,103449.0,,103232.0,,113.0,2242.04081,10.549754678571428,3423.6133339999997,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,46.0,46,worker_3bc7b03f,104029.0,,103424.0,,135.0,28253.381309999997,10.736799723880596,29692.112472999997,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,47.0,47,worker_3bc7b03f,104672.0,,104000.0,,152.0,13241.221446,10.762461543046356,14866.353138999999,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,48.0,48,worker_3bc7b03f,105379.0,,,,151.0,81580.006949,10.84178238,83206.27430599999,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,49.0,49,worker_3bc7b03f,106214.0,,,,235.0,12254.947118,9.928084688034188,14578.118934999999,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,50.0,50,worker_3bc7b03f,106730.0,,105344.0,,245.0,26827.843273,9.787228155737704,29215.926943,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,51.0,51,worker_3bc7b03f,107118.0,,106688.0,,132.0,6335.93077,10.792811633587787,7749.789094,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,52.0,52,worker_3bc7b03f,107313.0,,107072.0,,582.0,3094.781146,10.689072881239243,9305.13249,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,53.0,53,worker_3bc7b03f,108276.0,,107264.0,,111.0,7232.533393,10.859726436363635,8427.103301,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,54.0,54,worker_3bc7b03f,108793.0,,108224.0,,197.0,1416.8750699999998,10.739016780612245,3521.722359,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,55.0,55,worker_3bc7b03f,109053.0,,,,159.0,16123.621921,10.871928632911391,17841.386645,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,56.0,56,worker_3bc7b03f,109889.0,,108736.0,,395.0,1824.1611309999998,10.742952172588833,6056.884287,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,57.0,57,worker_3bc7b03f,110596.0,,,,213.0,110234.664873,11.086685155660378,112585.042126,loader_metadata_turn_match
