component,metric,worker_a,worker_b,overlap_segment_count,common_worker_overlap_s,common_worker_overlap_fraction_of_profile,max,time_weighted_mean,p50,p75,p90,p95,p99,positive_fraction,status,reconstruction_method,decode_waiting_all_zero_raw_rank_series,timeslice_selected_field,notes
decode,running_requests,694d9fdfb4d8ee1b,694d9fdfb4d8ee18,7185,3592.850466321,0.9870464255046343,17.0,5.140572157500383,4.0,8.0,10.0,12.0,15.0,0.9177387877955191,Validated reconstruction,sum of validated worker scheduler counts over exact endpoint interval intersections,,avg,sum of validated worker scheduler counts over exact endpoint interval intersections; DP rank sums are valid only because source topology and complete grids are both verified. selected raw avg field from exported one-second scheduler occupancy bins; not an instantaneous unique-request maximum.
decode,waiting_requests,694d9fdfb4d8ee1b,694d9fdfb4d8ee18,7185,3592.850466321,0.9870464255046343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Validated reconstruction,sum of validated worker scheduler counts over exact endpoint interval intersections,True,avg,sum of validated worker scheduler counts over exact endpoint interval intersections; DP rank sums are valid only because source topology and complete grids are both verified. Selected raw field: avg.
decode,decode_prealloc_queue_requests,694d9fdfb4d8ee1b,694d9fdfb4d8ee18,7185,3592.850466321,0.9870464255046343,5.0,0.5414407865698422,0.0,1.0,2.0,3.0,4.0,0.32596656243398603,Validated reconstruction,sum of validated worker scheduler counts over exact endpoint interval intersections,,avg,sum of validated worker scheduler counts over exact endpoint interval intersections; DP rank sums are valid only because source topology and complete grids are both verified. Selected raw field: avg.
decode,decode_transfer_queue_requests,694d9fdfb4d8ee1b,694d9fdfb4d8ee18,7185,3592.850466321,0.9870464255046343,4.0,0.143479391873456,0.0,0.0,1.0,1.0,2.0,0.1234542479905066,Validated reconstruction,sum of validated worker scheduler counts over exact endpoint interval intersections,,avg,sum of validated worker scheduler counts over exact endpoint interval intersections; DP rank sums are valid only because source topology and complete grids are both verified. Selected raw field: avg.
