concurrency,root_trace_id,source_trace_id,source_outer_idx,source_inner_idx,source_outer_idx_exact_key_normalized,source_inner_idx_exact_key_normalized,source_request_index,source_conversation_path,source_branch_type,source_branch_request_index,conversation_id,session_num,turn_index,benchmark_phase,request_start_ns,request_ack_ns,request_end_ns,raw_record_ordinal,execution_ordinal_all_0_based,execution_ordinal_all_1_based,execution_ordinal_profile_0_based,execution_ordinal_profile_1_based,execution_ordinal_within_root_0_based,execution_ordinal_within_root_1_based,execution_ordinal_within_branch_0_based,execution_ordinal_within_branch_1_based,worker_id,input_sequence_length,usage_prompt_tokens,source_input_tokens,source_output_tokens,logical_prompt_tokens,logical_prompt_metric_status,cache_read_tokens,cache_read_metric_status,output_tokens,ttft_ms,itl_ms,decode_tps,e2e_ms,exact_source_key,error,cancelled,is_profiled_valid
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,13.0,9,13,53,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,13,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,396,13,profiling,1786168191373880064,1786168205547292160,1786168213677355008,489,40,41,40,41,40,41,13,14,worker_52cdd4a9,66984.0,66984.0,66944,148,,not_exported_or_not_mapped,61120.0,profile_counter_scope_unvalidated,148.0,20104.736996,14.955389156462585,66.86552850868985,22303.179202,07dd40536557a1d6440a923557c3129dc929|9|13,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,10,10.0,10,10,112,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,subagent,10,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,397,10,profiling,1786168195066869248,1786168195295151104,1786168197204359936,481,41,42,41,42,41,42,10,11,worker_52cdd4a9,76704.0,76704.0,76672,112,,not_exported_or_not_mapped,75456.0,profile_counter_scope_unvalidated,112.0,920.888831,10.957673945945945,91.26024418439408,2137.190639,07dd40536557a1d6440a923557c3129dc929|10|10,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,10,11.0,10,11,113,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,subagent,11,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,398,11,profiling,1786168198690960384,1786168198945001472,1786168202103184128,483,42,43,42,43,42,43,11,12,worker_52cdd4a9,77923.0,77923.0,77888,236,,not_exported_or_not_mapped,76672.0,profile_counter_scope_unvalidated,236.0,884.818326,10.754122161702128,92.98759907723823,3412.037034,07dd40536557a1d6440a923557c3129dc929|10|11,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,10,12.0,10,12,114,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,subagent,12,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,400,12,profiling,1786168203489817088,1786168204062068224,1786168206685755904,485,43,44,43,44,43,44,12,13,worker_52cdd4a9,80871.0,80871.0,80832,193,,not_exported_or_not_mapped,77888.0,profile_counter_scope_unvalidated,193.0,1154.6766519999999,10.630920484375,94.06523183667578,3195.813385,07dd40536557a1d6440a923557c3129dc929|10|12,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,10,13.0,10,13,115,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,subagent,13,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,402,13,profiling,1786168208171875840,1786168208416662016,1786168213218710784,487,44,45,44,45,44,45,13,14,worker_52cdd4a9,82475.0,82475.0,82432,111,,not_exported_or_not_mapped,74304.0,profile_counter_scope_unvalidated,111.0,3306.623982,15.818642509090909,63.21654967708538,5046.674658,07dd40536557a1d6440a923557c3129dc929|10|13,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,9.0,8,9,17,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,9,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,403,9,profiling,1786168208549552896,1786168208877254912,1786168213606301952,488,45,46,45,46,45,46,9,10,worker_52cdd4a9,86816.0,86816.0,86784,141,,not_exported_or_not_mapped,83136.0,profile_counter_scope_unvalidated,141.0,3404.198853,11.801809607142856,84.7327683878891,5056.452198,07dd40536557a1d6440a923557c3129dc929|8|9,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,10,14.0,10,14,116,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,subagent,14,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,404,14,profiling,1786168214789023744,1786168215042267904,1786168216969482752,491,46,47,46,47,46,47,14,15,worker_52cdd4a9,82671.0,82671.0,82624,129,,not_exported_or_not_mapped,82432.0,profile_counter_scope_unvalidated,129.0,807.007291,10.729254359375,93.20312171798041,2180.3518489999997,07dd40536557a1d6440a923557c3129dc929|10|14,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,14.0,9,14,54,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,14,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,405,14,profiling,1786168214910397440,1786168215145099776,1786168218370883072,493,47,48,47,48,47,48,14,15,worker_52cdd4a9,67499.0,67499.0,67456,145,,not_exported_or_not_mapped,65856.0,profile_counter_scope_unvalidated,145.0,1934.0503079999999,10.599239381944443,94.34639260091404,3460.3407789999997,07dd40536557a1d6440a923557c3129dc929|9|14,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,10.0,8,10,18,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,10,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,406,10,profiling,1786168215231983360,1786168215533102336,1786168218369623552,492,48,49,48,49,48,49,10,11,worker_52cdd4a9,89573.0,89573.0,89536,140,,not_exported_or_not_mapped,67776.0,profile_counter_scope_unvalidated,140.0,1656.3692489999999,10.655752489208632,93.84602363960002,3137.518845,07dd40536557a1d6440a923557c3129dc929|8|10,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,10,15.0,10,15,117,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,subagent,15,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,409,15,profiling,1786168218420628480,1786168218667422208,1786168246117298432,502,49,50,49,50,49,50,15,16,worker_52cdd4a9,83123.0,83123.0,83072,2426,,not_exported_or_not_mapped,80832.0,profile_counter_scope_unvalidated,2426.0,869.967641,11.057801765773196,90.43388742012567,27685.136923,07dd40536557a1d6440a923557c3129dc929|10|15,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,15.0,9,15,55,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,15,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,410,15,profiling,1786168219663269632,1786168219910405120,1786168234243070976,497,50,51,50,51,50,51,15,16,worker_52cdd4a9,77295.0,77295.0,77248,143,,not_exported_or_not_mapped,66944.0,profile_counter_scope_unvalidated,143.0,12442.638097,15.049737176056338,66.44634310232134,14579.700776,07dd40536557a1d6440a923557c3129dc929|9|15,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,11.0,8,11,19,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,11,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,411,11,profiling,1786168219907963648,1786168220228599296,1786168293398230528,535,51,52,51,52,51,52,11,12,worker_52cdd4a9,96488.0,96488.0,96448,293,,not_exported_or_not_mapped,89536.0,profile_counter_scope_unvalidated,293.0,70141.215556,11.468930585616437,87.19208757389576,73490.143287,07dd40536557a1d6440a923557c3129dc929|8|11,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,16.0,9,16,56,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,16,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,417,16,profiling,1786168235736753408,1786168236223174656,1786168238498853632,498,52,53,52,53,52,53,16,17,worker_52cdd4a9,80437.0,80437.0,80384,141,,not_exported_or_not_mapped,77248.0,profile_counter_scope_unvalidated,141.0,1144.0592649999999,11.556420607142856,86.53198373395257,2761.95815,07dd40536557a1d6440a923557c3129dc929|9|16,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,17.0,9,17,57,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,17,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,420,17,profiling,1786168240437376512,1786168240689393408,1786168244043711488,500,53,54,53,54,53,54,17,18,worker_52cdd4a9,82807.0,82807.0,82752,208,,not_exported_or_not_mapped,80384.0,profile_counter_scope_unvalidated,208.0,1107.336969,12.071857415458938,82.83729384671355,3606.211454,07dd40536557a1d6440a923557c3129dc929|9|17,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,18.0,9,18,58,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,18,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,422,18,profiling,1786168245524388864,1786168246070088448,1786168249554509824,506,54,55,54,55,54,55,18,19,worker_52cdd4a9,83900.0,83900.0,83840,200,,not_exported_or_not_mapped,82752.0,profile_counter_scope_unvalidated,200.0,1882.52832,10.791166291457285,92.66838940213901,4029.9704119999997,07dd40536557a1d6440a923557c3129dc929|9|18,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,19.0,9,19,59,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,19,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,427,19,profiling,1786168251098892544,1786168251571847424,1786168255768327936,511,55,56,55,56,55,56,19,20,worker_52cdd4a9,84480.0,84480.0,84416,261,,not_exported_or_not_mapped,83840.0,profile_counter_scope_unvalidated,261.0,1153.8513619999999,13.521082361538461,73.95857618947434,4669.332776,07dd40536557a1d6440a923557c3129dc929|9|19,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,20.0,9,20,60,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,20,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,433,20,profiling,1786168257351819264,1786168257606852608,1786168261162276352,515,56,57,56,57,56,57,20,21,worker_52cdd4a9,85124.0,85124.0,85056,237,,not_exported_or_not_mapped,67456.0,profile_counter_scope_unvalidated,237.0,1277.1464859999999,10.732805991525424,93.17227953152191,3810.0887,07dd40536557a1d6440a923557c3129dc929|9|20,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,21.0,9,21,61,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,21,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,437,21,profiling,1786168262703329280,1786168262959989760,1786168266342474752,518,57,58,57,58,57,58,21,22,worker_52cdd4a9,85894.0,85894.0,85824,205,,not_exported_or_not_mapped,85120.0,profile_counter_scope_unvalidated,205.0,950.085791,13.173625593137254,75.90924707325415,3637.505412,07dd40536557a1d6440a923557c3129dc929|9|21,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,22.0,9,22,62,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,22,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,440,22,profiling,1786168268212083968,1786168268495028480,1786168272693098240,522,58,59,58,59,58,59,22,23,worker_52cdd4a9,86858.0,86858.0,86784,253,,not_exported_or_not_mapped,85888.0,profile_counter_scope_unvalidated,253.0,1411.405966,12.180349884920634,82.09944783589572,4480.854136999999,07dd40536557a1d6440a923557c3129dc929|9|22,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,23.0,9,23,63,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,23,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,445,23,profiling,1786168274359331840,1786168274650050816,1786168277883925760,524,59,60,59,60,59,60,23,24,worker_52cdd4a9,89102.0,89102.0,89024,239,,not_exported_or_not_mapped,86848.0,profile_counter_scope_unvalidated,239.0,920.740683,10.939971268907563,91.40791830432818,3524.453845,07dd40536557a1d6440a923557c3129dc929|9|23,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,24.0,9,24,64,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,24,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,448,24,profiling,1786168279446580480,1786168279746699520,1786168282241668352,526,60,61,60,61,60,61,24,25,worker_52cdd4a9,90063.0,90063.0,89984,154,,not_exported_or_not_mapped,84416.0,profile_counter_scope_unvalidated,154.0,947.2801979999999,12.075978209150326,82.80902653851018,2794.904864,07dd40536557a1d6440a923557c3129dc929|9|24,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,25.0,9,25,65,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,25,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,449,25,profiling,1786168283920355072,1786168284198838528,1786168287214929920,528,61,62,61,62,61,62,25,26,worker_52cdd4a9,90259.0,90259.0,90176,204,,not_exported_or_not_mapped,89088.0,profile_counter_scope_unvalidated,204.0,931.191505,11.632196866995073,85.96828367282683,3292.5274689999997,07dd40536557a1d6440a923557c3129dc929|9|25,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,26.0,9,26,66,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,26,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,451,26,profiling,1786168288874149376,1786168289215909120,1786168291324479488,532,62,63,62,63,62,63,26,27,worker_52cdd4a9,92503.0,92503.0,92416,136,,not_exported_or_not_mapped,90048.0,profile_counter_scope_unvalidated,136.0,916.161622,11.363931074074074,87.99771782155757,2450.292317,07dd40536557a1d6440a923557c3129dc929|9|26,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,27.0,9,27,67,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,27,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,454,27,profiling,1786168292992820480,1786168293268689408,1786168299006596352,539,63,64,63,64,63,64,27,28,worker_52cdd4a9,92953.0,92953.0,92864,133,,not_exported_or_not_mapped,90240.0,profile_counter_scope_unvalidated,133.0,4635.255572,10.437872553030303,95.80496359956818,6013.054749,07dd40536557a1d6440a923557c3129dc929|9|27,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,12.0,8,12,20,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,12,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,456,12,profiling,1786168295013264640,1786168295303834880,1786168302162062336,540,64,65,64,65,64,65,12,13,worker_52cdd4a9,97579.0,97579.0,97536,265,,not_exported_or_not_mapped,30080.0,profile_counter_scope_unvalidated,265.0,3925.7493719999998,12.202551333333334,81.95007524929076,7147.222924,07dd40536557a1d6440a923557c3129dc929|8|12,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,28.0,9,28,68,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,28,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,459,28,profiling,1786168300685824000,1786168301089879296,1786168304102138880,542,65,66,65,66,65,66,28,29,worker_52cdd4a9,93982.0,93982.0,93888,111,,not_exported_or_not_mapped,92928.0,profile_counter_scope_unvalidated,111.0,2055.366176,12.371056718181817,80.83383843275845,3416.1824149999998,07dd40536557a1d6440a923557c3129dc929|9|28,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,13.0,8,13,21,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,13,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,460,13,profiling,1786168303819031808,1786168304108923904,1786168307488850688,544,66,67,66,67,66,67,13,14,worker_52cdd4a9,99182.0,99182.0,99136,237,,not_exported_or_not_mapped,96448.0,profile_counter_scope_unvalidated,237.0,948.767041,11.529347894067795,86.73517437309103,3669.693144,07dd40536557a1d6440a923557c3129dc929|8|13,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,29.0,9,29,69,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,29,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,462,29,profiling,1786168305702602240,1786168305973747968,1786168308413474560,546,67,68,67,68,67,68,29,30,worker_52cdd4a9,95202.0,95202.0,95104,159,,not_exported_or_not_mapped,93952.0,profile_counter_scope_unvalidated,159.0,967.067719,11.035392816455696,90.61752641091539,2710.659784,07dd40536557a1d6440a923557c3129dc929|9|29,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,14.0,8,14,22,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,14,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,466,14,profiling,1786168309238360320,1786168309543004416,1786168314873372672,551,68,69,68,69,68,69,14,15,worker_52cdd4a9,99506.0,99506.0,99456,405,,not_exported_or_not_mapped,99136.0,profile_counter_scope_unvalidated,405.0,1013.909806,11.438017900990099,87.42773517721439,5634.869038,07dd40536557a1d6440a923557c3129dc929|8|14,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,30.0,9,30,70,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,30,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,467,30,profiling,1786168310261248768,1786168310554930688,1786168312775309312,550,69,70,69,70,69,70,30,31,worker_52cdd4a9,95334.0,95334.0,95232,122,,not_exported_or_not_mapped,95168.0,profile_counter_scope_unvalidated,122.0,1042.775776,12.158306231404957,82.24829848560614,2513.93083,07dd40536557a1d6440a923557c3129dc929|9|30,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,31.0,9,31,71,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,31,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,470,31,profiling,1786168314397200128,1786168314686485248,1786168318977984512,553,70,71,70,71,70,71,31,32,worker_52cdd4a9,95850.0,95850.0,95744,112,,not_exported_or_not_mapped,95296.0,profile_counter_scope_unvalidated,112.0,2816.6328909999997,15.881153,62.967720290837825,4579.440874,07dd40536557a1d6440a923557c3129dc929|9|31,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,15.0,8,15,23,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,15,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,471,15,profiling,1786168316505695744,1786168316816098304,1786168321040006400,556,71,72,71,72,71,72,15,16,worker_52cdd4a9,100981.0,100981.0,100928,318,,not_exported_or_not_mapped,97536.0,profile_counter_scope_unvalidated,318.0,925.1725379999999,11.385293785488958,87.832603957444,4534.310668,07dd40536557a1d6440a923557c3129dc929|8|15,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,32.0,9,32,72,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,32,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,474,32,profiling,1786168320541684224,1786168320826043648,1786168322387984128,557,72,73,72,73,72,73,32,33,worker_52cdd4a9,96493.0,96493.0,96384,84,,not_exported_or_not_mapped,95808.0,profile_counter_scope_unvalidated,84.0,945.422968,10.852666710843373,92.14325166743178,1846.194305,07dd40536557a1d6440a923557c3129dc929|9|32,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,16.0,8,16,24,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,16,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,475,16,profiling,1786168322839948288,1786168323137288448,1786168328067016192,562,73,74,73,74,73,74,16,17,worker_52cdd4a9,101752.0,101752.0,101696,368,,not_exported_or_not_mapped,99456.0,profile_counter_scope_unvalidated,368.0,945.095322,11.667177920980926,85.71052972473436,5226.949619,07dd40536557a1d6440a923557c3129dc929|8|16,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,33.0,9,33,73,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,33,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,477,33,profiling,1786168324262337024,1786168324541053440,1786168329958022912,564,74,75,74,75,74,75,33,34,worker_52cdd4a9,97072.0,97072.0,96960,267,,not_exported_or_not_mapped,92480.0,profile_counter_scope_unvalidated,267.0,2378.8987779999998,12.455516545112781,80.28571086378379,5692.0661789999995,07dd40536557a1d6440a923557c3129dc929|9|33,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,17.0,8,17,25,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,17,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,481,17,profiling,1786168328432685568,1786168328726148864,1786168332362368256,567,75,76,75,76,75,76,17,18,worker_52cdd4a9,102652.0,102652.0,102592,280,,not_exported_or_not_mapped,101696.0,profile_counter_scope_unvalidated,280.0,930.0515439999999,10.750934397849463,93.01517086738365,3929.5622409999996,07dd40536557a1d6440a923557c3129dc929|8|17,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,34.0,9,34,74,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,34,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,485,34,profiling,1786168331544939776,1786168331841118720,1786168335077020160,568,76,77,76,77,76,77,34,35,worker_52cdd4a9,98034.0,98034.0,97920,198,,not_exported_or_not_mapped,97024.0,profile_counter_scope_unvalidated,198.0,1228.635644,11.687035385786801,85.56489879513421,3530.9816149999997,07dd40536557a1d6440a923557c3129dc929|9|34,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,18.0,8,18,26,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,18,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,487,18,profiling,1786168334208828672,1786168334534023168,1786168340101164800,573,77,78,77,78,77,78,18,19,worker_52cdd4a9,103743.0,103743.0,103680,393,,not_exported_or_not_mapped,100928.0,profile_counter_scope_unvalidated,393.0,1047.0677739999999,12.360007846938775,80.90609750281605,5892.19085,07dd40536557a1d6440a923557c3129dc929|8|18,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,35.0,9,35,75,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,35,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,491,35,profiling,1786168336660945920,1786168337056989184,1786168339223236096,572,78,79,78,79,78,79,35,36,worker_52cdd4a9,98294.0,98294.0,98176,140,,not_exported_or_not_mapped,96448.0,profile_counter_scope_unvalidated,140.0,1080.569611,10.659074273381295,93.8167775504934,2562.180935,07dd40536557a1d6440a923557c3129dc929|9|35,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,36.0,9,36,76,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,36,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,493,36,profiling,1786168340987452928,1786168341390463744,1786168344287285760,579,79,80,79,80,79,80,36,37,worker_52cdd4a9,98809.0,98809.0,98688,104,,not_exported_or_not_mapped,97984.0,profile_counter_scope_unvalidated,104.0,2186.22357,10.810326155339805,92.50414701928729,3299.687164,07dd40536557a1d6440a923557c3129dc929|9|36,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,19.0,8,19,27,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,19,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,495,19,profiling,1786168341943521024,1786168342257274368,1786168347269360896,581,80,81,80,81,80,81,19,20,worker_52cdd4a9,104514.0,104514.0,104448,328,,not_exported_or_not_mapped,103680.0,profile_counter_scope_unvalidated,328.0,1899.278601,10.478475501529052,95.43372982587752,5325.740089999999,07dd40536557a1d6440a923557c3129dc929|8|19,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,37.0,9,37,77,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,37,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,499,37,profiling,1786168346108127488,1786168346470038016,1786168349353891072,583,81,82,81,82,81,82,37,38,worker_52cdd4a9,99197.0,99197.0,99072,214,,not_exported_or_not_mapped,98240.0,profile_counter_scope_unvalidated,214.0,987.949994,10.599039938967136,94.34816792448551,3245.545501,07dd40536557a1d6440a923557c3129dc929|9|37,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,20.0,8,20,28,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,20,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,501,20,profiling,1786168348970992896,1786168349302783232,1786168353540650240,588,82,83,82,83,82,83,20,21,worker_52cdd4a9,105541.0,105541.0,105472,339,,not_exported_or_not_mapped,104512.0,profile_counter_scope_unvalidated,339.0,1015.022979,10.515600923076924,95.09680020334913,4569.296091,07dd40536557a1d6440a923557c3129dc929|8|20,False,False,True
