request_identity_key,root_trace_id,source_trace_id,source_outer_idx,source_inner_idx,source_conversation_path,source_branch_type,exact_source_key,session_num,turn_index,request_start_ns,request_ack_ns,request_end_ns,ttft_ms,itl_ms,e2e_ms,output_tokens,worker_id,x_request_id,interval_valid,branch_concurrency_group,system_inflight_before_start,system_inflight_at_start,root_inflight_at_start,subagent_inflight_at_start,system_inflight_before_end,system_inflight_after_end
31235207041|8|9017979109|149|0470d446a4514dfe0c6ad0be92853bd13287::fa:009|77|1786167319498787072|234,0470d446a4514dfe0c6ad0be92853bd13287,0470d446a4514dfe0c6ad0be92853bd13287,432,,0470d446a4514dfe0c6ad0be92853bd13287,root,0470d446a4514dfe0c6ad0be92853bd13287|432|-1,149,77,1786167319498787072,1786167320167772672,1786167322999230976,1880.047051,10.947690621621621,3500.3052629999997,149.0,worker_52cdd4a9,4aa7229a-cc5e-4328-879d-5cd513345741,True,root,4,5,5,0,6,5
31235207041|8|9017979109|152|063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a|15|1786167323598262528|235,063179eb93f4337a662e859c5a2c5638e03f,063179eb93f4337a662e859c5a2c5638e03f,13,15.0,063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a,subagent,063179eb93f4337a662e859c5a2c5638e03f|13|15,152,15,1786167323598262528,1786167323749550080,1786167325699527680,819.4521669999999,13.772963096774193,2100.337735,94.0,worker_52cdd4a9,58f8d665-b64a-465d-8f87-f85d6a60c2ea,True,subagent,5,6,4,2,7,6
31235207041|8|9017979109|142|05f72f78a037cfa5cd4e4541960a574701d9|13|1786167310809508096|236,05f72f78a037cfa5cd4e4541960a574701d9,05f72f78a037cfa5cd4e4541960a574701d9,13,,05f72f78a037cfa5cd4e4541960a574701d9,root,05f72f78a037cfa5cd4e4541960a574701d9|13|-1,142,13,1786167310809508096,1786167311017381632,1786167326429029376,3085.3562779999997,11.082188681697613,15619.311677,1132.0,worker_6e24a6ae,ca66ca6d-4c31-4e42-ab92-40183795511b,True,root,6,7,5,2,6,5
31235207041|8|9017979109|153|0470d446a4514dfe0c6ad0be92853bd13287::fa:009|78|1786167325667126528|237,0470d446a4514dfe0c6ad0be92853bd13287,0470d446a4514dfe0c6ad0be92853bd13287,433,,0470d446a4514dfe0c6ad0be92853bd13287,root,0470d446a4514dfe0c6ad0be92853bd13287|433|-1,153,78,1786167325667126528,1786167326037456128,1786167328432274944,1083.2791009999999,10.780306262820512,2765.0068779999997,157.0,worker_8a32eb3d,c3df45d7-d79f-47e9-b7c9-80673fd56f3d,True,root,6,7,5,2,6,5
31235207041|8|9017979109|154|063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a|16|1786167326439717632|238,063179eb93f4337a662e859c5a2c5638e03f,063179eb93f4337a662e859c5a2c5638e03f,13,16.0,063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a,subagent,063179eb93f4337a662e859c5a2c5638e03f|13|16,154,16,1786167326439717632,1786167326604840960,1786167328458451200,707.3276,10.490308967999999,2018.616221,126.0,worker_52cdd4a9,8d783f8e-0a80-420a-919c-a9e2395109b6,True,subagent,5,6,4,2,5,4
31235207041|8|9017979109|155|063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a|17|1786167329157642496|239,063179eb93f4337a662e859c5a2c5638e03f,063179eb93f4337a662e859c5a2c5638e03f,13,17.0,063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a,subagent,063179eb93f4337a662e859c5a2c5638e03f|13|17,155,17,1786167329157642496,1786167329353397248,1786167331157950976,790.724788,11.095856706422017,2000.173169,110.0,worker_8a32eb3d,ad511693-495c-41e3-bd2e-f45f3ffde878,True,subagent,4,5,3,2,7,6
31235207041|8|9017979109|158|063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a|18|1786167331900287744|240,063179eb93f4337a662e859c5a2c5638e03f,063179eb93f4337a662e859c5a2c5638e03f,13,18.0,063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a,subagent,063179eb93f4337a662e859c5a2c5638e03f|13|18,158,18,1786167331900287744,1786167332115227392,1786167333593965056,877.372389,10.728958960526315,1692.77327,77.0,worker_8a32eb3d,efe3faa3-3a88-40ff-94f1-e390a149d211,True,subagent,6,7,5,2,7,6
31235207041|8|9017979109|159|063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a|19|1786167334397421568|241,063179eb93f4337a662e859c5a2c5638e03f,063179eb93f4337a662e859c5a2c5638e03f,13,19.0,063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a,subagent,063179eb93f4337a662e859c5a2c5638e03f|13|19,159,19,1786167334397421568,1786167334547323904,1786167336474904832,721.2239609999999,10.762908111111111,2077.350383,127.0,worker_8a32eb3d,0cb2b495-8982-42a8-8ec1-9afa321c1f50,True,subagent,6,7,5,2,7,6
31235207041|8|9017979109|141|063179eb93f4337a662e859c5a2c5638e03f::fa:000|13|1786167309729740544|242,063179eb93f4337a662e859c5a2c5638e03f,063179eb93f4337a662e859c5a2c5638e03f,16,,063179eb93f4337a662e859c5a2c5638e03f,root,063179eb93f4337a662e859c5a2c5638e03f|16|-1,141,13,1786167309729740544,1786167309904532480,1786167337592056832,1021.181608,10.676613351630866,27862.187574,2515.0,worker_764e719b,d85133b6-cdb9-4dc9-8f97-9884a0ff4955,True,root,5,6,4,2,7,6
31235207041|8|9017979109|156|0470d446a4514dfe0c6ad0be92853bd13287::fa:009|79|1786167331031171328|243,0470d446a4514dfe0c6ad0be92853bd13287,0470d446a4514dfe0c6ad0be92853bd13287,434,,0470d446a4514dfe0c6ad0be92853bd13287,root,0470d446a4514dfe0c6ad0be92853bd13287|434|-1,156,79,1786167331031171328,1786167331562789888,1786167338770788096,1220.848641,10.774672570247933,7739.525546,606.0,worker_52cdd4a9,55662106-a50c-4d10-935b-7f46a2883f49,True,root,5,6,4,2,6,5
31235207041|8|9017979109|160|063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a|20|1786167337379218176|244,063179eb93f4337a662e859c5a2c5638e03f,063179eb93f4337a662e859c5a2c5638e03f,13,20.0,063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a,subagent,063179eb93f4337a662e859c5a2c5638e03f|13|20,160,20,1786167337379218176,1786167338003210240,1786167339477798912,1145.094733,10.476588626373626,2098.464298,92.0,worker_8a32eb3d,daa11c84-34c3-400b-8ef8-4700533619b3,True,subagent,6,7,5,2,5,4
31235207041|8|9017979109|161|063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a|21|1786167340265172224|245,063179eb93f4337a662e859c5a2c5638e03f,063179eb93f4337a662e859c5a2c5638e03f,13,21.0,063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a,subagent,063179eb93f4337a662e859c5a2c5638e03f|13|21,161,21,1786167340265172224,1786167340427619072,1786167341872925696,814.146258,9.216319081395348,1606.749699,87.0,worker_52cdd4a9,c0f9e1e0-e8eb-403f-996e-ed88b933eba2,True,subagent,4,5,3,2,6,5
31235207041|8|9017979109|147|05c249572509162371b7b82339674db64b5d|24|1786167315340339200|246,05c249572509162371b7b82339674db64b5d,05c249572509162371b7b82339674db64b5d,26,,05c249572509162371b7b82339674db64b5d,root,05c249572509162371b7b82339674db64b5d|26|-1,147,24,1786167315340339200,1786167315855722752,1786167343138191104,1260.573903,10.78306527021536,27797.697533,2462.0,worker_29a49ec4,0e52c30f-713c-4175-8f14-06cdf0385465,True,root,6,7,5,2,6,5
31235207041|8|9017979109|163|063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a|22|1786167342662987776|247,063179eb93f4337a662e859c5a2c5638e03f,063179eb93f4337a662e859c5a2c5638e03f,13,22.0,063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a,subagent,063179eb93f4337a662e859c5a2c5638e03f|13|22,163,22,1786167342662987776,1786167342865886976,1786167344274995712,822.22002,10.670924959459459,1611.868467,75.0,worker_52cdd4a9,b4f5881e-7260-4b02-ba0a-1f070943ed96,True,subagent,5,6,4,2,5,4
31235207041|8|9017979109|157|0196085d85d2075a50b74cd8795ffbdcea9a|101|1786167331049185024|248,0196085d85d2075a50b74cd8795ffbdcea9a,0196085d85d2075a50b74cd8795ffbdcea9a,107,,0196085d85d2075a50b74cd8795ffbdcea9a,root,0196085d85d2075a50b74cd8795ffbdcea9a|107|-1,157,101,1786167331049185024,1786167332661948672,1786167347150091520,16100.75188,,16100.75188,1.0,worker_775bd273,de4346c2-c1c7-4127-9193-69f888c95158,True,root,6,7,5,2,6,5
31235207041|8|9017979109|164|063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a|23|1786167345096682240|249,063179eb93f4337a662e859c5a2c5638e03f,063179eb93f4337a662e859c5a2c5638e03f,13,23.0,063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a,subagent,063179eb93f4337a662e859c5a2c5638e03f|13|23,164,23,1786167345096682240,1786167345281633280,1786167348117043968,2031.1962549999998,10.409939326315788,3020.1404909999997,96.0,worker_52cdd4a9,c60e1a6a-d701-4ea3-b4a5-d844b12fd775,True,subagent,4,5,3,2,5,4
31235207041|8|9017979109|151|03e110ac6921c2fe9ac7772a9654314a2beb::sa:subagent_005_c0c87fc2|15|1786167320224631040|250,03e110ac6921c2fe9ac7772a9654314a2beb,03e110ac6921c2fe9ac7772a9654314a2beb,41,15.0,03e110ac6921c2fe9ac7772a9654314a2beb::sa:subagent_005_c0c87fc2,subagent,03e110ac6921c2fe9ac7772a9654314a2beb|41|15,151,15,1786167320224631040,1786167320452940800,1786167348447143680,26919.160926999997,10.860098608333333,28222.37276,121.0,worker_e00f4dfb,c248001e-7699-4def-83f0-07a5eada91dd,True,subagent,6,7,5,2,4,3
31235207041|8|9017979109|162|0470d446a4514dfe0c6ad0be92853bd13287::fa:009|80|1786167340971205376|251,0470d446a4514dfe0c6ad0be92853bd13287,0470d446a4514dfe0c6ad0be92853bd13287,435,,0470d446a4514dfe0c6ad0be92853bd13287,root,0470d446a4514dfe0c6ad0be92853bd13287|435|-1,162,80,1786167340971205376,1786167347157538560,1786167350723270144,6925.8117999999995,10.745676015209124,9751.924592,264.0,worker_8a32eb3d,fd23183e-a3a5-4cc5-9b9c-41b4a57f931e,True,root,5,6,4,2,4,3
31235207041|8|9017979109|166|063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a|24|1786167349017006592|252,063179eb93f4337a662e859c5a2c5638e03f,063179eb93f4337a662e859c5a2c5638e03f,13,24.0,063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a,subagent,063179eb93f4337a662e859c5a2c5638e03f|13|24,166,24,1786167349017006592,1786167349181410304,1786167351235883520,839.664217,10.85912123622047,2218.772614,128.0,worker_52cdd4a9,ec09b588-550c-4d8d-9a04-8057c19a98dd,True,subagent,3,4,3,1,3,2
31235207041|8|9017979109|144|006c98de37d819e95b0840e25426bb7ca99d|27|1786167312982482176|253,006c98de37d819e95b0840e25426bb7ca99d,006c98de37d819e95b0840e25426bb7ca99d,27,,006c98de37d819e95b0840e25426bb7ca99d,root,006c98de37d819e95b0840e25426bb7ca99d|27|-1,144,27,1786167312982482176,1786167313422342400,1786167353805170688,1175.3917159999999,10.735753799350121,40822.530497,3694.0,worker_4c4f3206,4b5ffcc7-3931-41de-a2fc-0ba5964bace5,True,root,4,5,3,2,5,4
31235207041|8|9017979109|167|063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a|25|1786167352074532864|254,063179eb93f4337a662e859c5a2c5638e03f,063179eb93f4337a662e859c5a2c5638e03f,13,25.0,063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a,subagent,063179eb93f4337a662e859c5a2c5638e03f|13|25,167,25,1786167352074532864,1786167352249071872,1786167354066014976,767.969936,10.544505241379309,1991.1325439999998,117.0,worker_8a32eb3d,d2868124-373f-4ecf-b14f-b50e44902a60,True,subagent,2,3,2,1,4,3
31235207041|8|9017979109|169|0470d446a4514dfe0c6ad0be92853bd13287::fa:009|81|1786167352585092352|255,0470d446a4514dfe0c6ad0be92853bd13287,0470d446a4514dfe0c6ad0be92853bd13287,436,,0470d446a4514dfe0c6ad0be92853bd13287,root,0470d446a4514dfe0c6ad0be92853bd13287|436|-1,169,81,1786167352585092352,1786167353032923136,1786167356514119680,1102.890461,10.58445590636704,3928.940188,268.0,worker_52cdd4a9,7592ca69-4b3a-40e7-9544-3290c67817ce,True,root,4,5,3,2,5,4
31235207041|8|9017979109|171|006c98de37d819e95b0840e25426bb7ca99d|28|1786167355433753600|256,006c98de37d819e95b0840e25426bb7ca99d,006c98de37d819e95b0840e25426bb7ca99d,28,,006c98de37d819e95b0840e25426bb7ca99d,root,006c98de37d819e95b0840e25426bb7ca99d|28|-1,171,28,1786167355433753600,1786167355853780480,1786167359318615552,1072.4026099999999,10.377359357933578,3884.666996,272.0,worker_4c4f3206,37854336-b6a9-4ef1-9196-688bcfc2041a,True,root,4,5,3,2,5,4
31235207041|8|9017979109|172|0470d446a4514dfe0c6ad0be92853bd13287::fa:009|82|1786167358389344768|257,0470d446a4514dfe0c6ad0be92853bd13287,0470d446a4514dfe0c6ad0be92853bd13287,437,,0470d446a4514dfe0c6ad0be92853bd13287,root,0470d446a4514dfe0c6ad0be92853bd13287|437|-1,172,82,1786167358389344768,1786167358838471680,1786167361239525888,1128.879006,15.917544074074074,2847.973766,109.0,worker_52cdd4a9,b2d28895-aa19-46c4-81e7-81eccbc3917d,True,root,4,5,3,2,6,5
31235207041|8|9017979109|165|05c249572509162371b7b82339674db64b5d|25|1786167346055683584|258,05c249572509162371b7b82339674db64b5d,05c249572509162371b7b82339674db64b5d,27,,05c249572509162371b7b82339674db64b5d,root,05c249572509162371b7b82339674db64b5d|27|-1,165,25,1786167346055683584,1786167346765993472,1786167361752643328,8610.174342,11.636523875205254,15696.817382,610.0,worker_29a49ec4,cf5c50d3-7674-44ea-9468-d94b8e0a39ad,True,root,5,6,4,2,5,4
31235207041|8|9017979109|170|063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a|26|1786167355011412736|259,063179eb93f4337a662e859c5a2c5638e03f,063179eb93f4337a662e859c5a2c5638e03f,13,26.0,063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a,subagent,063179eb93f4337a662e859c5a2c5638e03f|13|26,170,26,1786167355011412736,1786167355194095360,1786167363918814464,7587.716237,10.72821962601626,8907.287251,124.0,worker_8a32eb3d,2021ad95-5cde-426e-9951-15d8c0585fd0,True,subagent,3,4,2,2,5,4
31235207041|8|9017979109|176|05c249572509162371b7b82339674db64b5d|26|1786167363922465536|260,05c249572509162371b7b82339674db64b5d,05c249572509162371b7b82339674db64b5d,28,,05c249572509162371b7b82339674db64b5d,root,05c249572509162371b7b82339674db64b5d|28|-1,176,26,1786167363922465536,1786167364461425664,1786167367071207424,1294.672016,10.963253852071006,3147.4619169999996,170.0,worker_29a49ec4,6784e7fe-fcb6-416e-8c49-ec47819ac47f,True,root,4,5,4,1,6,5
31235207041|8|9017979109|174|006c98de37d819e95b0840e25426bb7ca99d|29|1786167360733437696|261,006c98de37d819e95b0840e25426bb7ca99d,006c98de37d819e95b0840e25426bb7ca99d,29,,006c98de37d819e95b0840e25426bb7ca99d,root,006c98de37d819e95b0840e25426bb7ca99d|29|-1,174,29,1786167360733437696,1786167361188267008,1786167371592356608,1523.3480949999998,9.88598698940678,10855.719813,945.0,worker_4c4f3206,cd2648fc-e3b5-47d6-88b1-594001ddb4ec,True,root,5,6,4,2,6,5
31235207041|8|9017979109|168|03e110ac6921c2fe9ac7772a9654314a2beb::sa:subagent_005_c0c87fc2|16|1786167352110842112|262,03e110ac6921c2fe9ac7772a9654314a2beb,03e110ac6921c2fe9ac7772a9654314a2beb,41,16.0,03e110ac6921c2fe9ac7772a9654314a2beb::sa:subagent_005_c0c87fc2,subagent,03e110ac6921c2fe9ac7772a9654314a2beb|41|16,168,16,1786167352110842112,1786167352341112832,1786167372210017280,2516.902498,10.873300223252937,20099.028959,1618.0,worker_e00f4dfb,5f48101c-621f-466a-ad99-82b54f434633,True,subagent,3,4,2,2,5,4
31235207041|8|9017979109|180|03e110ac6921c2fe9ac7772a9654314a2beb::sa:subagent_005_c0c87fc2|17|1786167373390086656|263,03e110ac6921c2fe9ac7772a9654314a2beb,03e110ac6921c2fe9ac7772a9654314a2beb,41,17.0,03e110ac6921c2fe9ac7772a9654314a2beb::sa:subagent_005_c0c87fc2,subagent,03e110ac6921c2fe9ac7772a9654314a2beb|41|17,180,17,1786167373390086656,1786167373672420864,1786167375421578496,792.30665,10.497177016949152,2030.973538,119.0,worker_e00f4dfb,5e9eeb67-f901-4d49-8761-93939ae26ff0,True,subagent,5,6,4,2,6,5
31235207041|8|9017979109|173|002001296e8a8c38ad9d7cc436d691afc602|97|1786167360338049280|264,002001296e8a8c38ad9d7cc436d691afc602,002001296e8a8c38ad9d7cc436d691afc602,102,,002001296e8a8c38ad9d7cc436d691afc602,root,002001296e8a8c38ad9d7cc436d691afc602|102|-1,173,97,1786167360338049280,1786167361715380480,1786167379632206336,19287.118309999998,,19287.118309999998,1.0,worker_764e719b,e1f6c410-395e-4d52-8416-bf79c1d68cb1,True,root,4,5,3,2,5,4
31235207041|8|9017979109|177|063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a|27|1786167364860618752|265,063179eb93f4337a662e859c5a2c5638e03f,063179eb93f4337a662e859c5a2c5638e03f,13,27.0,063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a,subagent,063179eb93f4337a662e859c5a2c5638e03f|13|27,177,27,1786167364860618752,1786167365093589248,1786167380849196032,14788.165702999999,10.528709315789474,15988.438564999999,115.0,worker_8a32eb3d,5929ec23-b289-4df8-8277-938b5282af5a,True,subagent,5,6,4,2,5,4
31235207041|8|9017979109|175|0470d446a4514dfe0c6ad0be92853bd13287::fa:009|83|1786167363122725376|266,0470d446a4514dfe0c6ad0be92853bd13287,0470d446a4514dfe0c6ad0be92853bd13287,438,,0470d446a4514dfe0c6ad0be92853bd13287,root,0470d446a4514dfe0c6ad0be92853bd13287|438|-1,175,83,1786167363122725376,1786167363506240768,1786167382028119296,16563.47874,10.590440230769229,18903.966031,222.0,worker_52cdd4a9,f5f22633-b2b7-4f2b-a93e-b176e9a3a5e6,True,root,4,5,3,2,5,4
31235207041|8|9017979109|181|03e110ac6921c2fe9ac7772a9654314a2beb::sa:subagent_005_c0c87fc2|18|1786167379656646656|267,03e110ac6921c2fe9ac7772a9654314a2beb,03e110ac6921c2fe9ac7772a9654314a2beb,41,18.0,03e110ac6921c2fe9ac7772a9654314a2beb::sa:subagent_005_c0c87fc2,subagent,03e110ac6921c2fe9ac7772a9654314a2beb|41|18,181,18,1786167379656646656,1786167379905631744,1786167385330648320,784.595247,10.40268434255319,5673.856887999999,471.0,worker_e00f4dfb,8d42c93a-9209-4c80-8eb9-6ec1b458a1bf,True,subagent,4,5,3,2,6,5
31235207041|8|9017979109|184|002001296e8a8c38ad9d7cc436d691afc602|98|1786167383978217728|268,002001296e8a8c38ad9d7cc436d691afc602,002001296e8a8c38ad9d7cc436d691afc602,103,,002001296e8a8c38ad9d7cc436d691afc602,root,002001296e8a8c38ad9d7cc436d691afc602|103|-1,184,98,1786167383978217728,1786167385036652032,1786167392375781376,8394.285055,,8394.285055,1.0,worker_764e719b,8f71ae68-8f6b-4cb4-8276-3072a8782662,True,root,5,6,4,2,7,6
31235207041|8|9017979109|182|063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a|28|1786167381811961856|269,063179eb93f4337a662e859c5a2c5638e03f,063179eb93f4337a662e859c5a2c5638e03f,13,28.0,063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a,subagent,063179eb93f4337a662e859c5a2c5638e03f|13|28,182,28,1786167381811961856,1786167382059835648,1786167393307298048,10452.764629,10.746824237113401,11495.20658,98.0,worker_8a32eb3d,f717e6a0-8b14-4540-b4be-fb7062303bcd,True,subagent,4,5,3,2,6,5
31235207041|8|9017979109|179|006c98de37d819e95b0840e25426bb7ca99d|30|1786167373002940416|270,006c98de37d819e95b0840e25426bb7ca99d,006c98de37d819e95b0840e25426bb7ca99d,30,,006c98de37d819e95b0840e25426bb7ca99d,root,006c98de37d819e95b0840e25426bb7ca99d|30|-1,179,30,1786167373002940416,1786167373437999616,1786167393891709696,12555.879765,10.41595753625,20888.645794,801.0,worker_4c4f3206,4afd961b-153e-4bf9-a6c2-664663233d3c,True,root,4,5,4,1,5,4
31235207041|8|9017979109|183|0470d446a4514dfe0c6ad0be92853bd13287::fa:009|84|1786167383912735744|271,0470d446a4514dfe0c6ad0be92853bd13287,0470d446a4514dfe0c6ad0be92853bd13287,439,,0470d446a4514dfe0c6ad0be92853bd13287,root,0470d446a4514dfe0c6ad0be92853bd13287|439|-1,183,84,1786167383912735744,1786167384311847680,1786167394170419200,8459.680916,10.513620385964911,10257.510001999999,172.0,worker_52cdd4a9,f4ede026-7346-41fa-967b-c7589a47b95e,True,root,4,5,3,2,4,3
31235207041|8|9017979109|178|05c249572509162371b7b82339674db64b5d|27|1786167369488499456|272,05c249572509162371b7b82339674db64b5d,05c249572509162371b7b82339674db64b5d,29,,05c249572509162371b7b82339674db64b5d,root,05c249572509162371b7b82339674db64b5d|29|-1,178,27,1786167369488499456,1786167379701819136,1786167396076267520,22876.859841999998,10.482403197740114,26587.630574,355.0,worker_29a49ec4,05c5f016-1265-4ff7-a764-5f2e2fa6593b,True,root,5,6,4,2,4,3
31235207041|8|9017979109|186|0196085d85d2075a50b74cd8795ffbdcea9a|102|1786167392296751104|273,0196085d85d2075a50b74cd8795ffbdcea9a,0196085d85d2075a50b74cd8795ffbdcea9a,108,,0196085d85d2075a50b74cd8795ffbdcea9a,root,0196085d85d2075a50b74cd8795ffbdcea9a|108|-1,186,102,1786167392296751104,1786167393984319488,1786167398768998656,6472.016366,,6472.016366,1.0,worker_775bd273,8ac628ff-3a58-4c43-813f-6b05f9c0fab6,True,root,6,7,5,2,5,4
31235207041|8|9017979109|187|063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a|29|1786167394399584256|274,063179eb93f4337a662e859c5a2c5638e03f,063179eb93f4337a662e859c5a2c5638e03f,13,29.0,063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a,subagent,063179eb93f4337a662e859c5a2c5638e03f|13|29,187,29,1786167394399584256,1786167394691161600,1786167399963619072,4374.44834,10.91214556880734,5563.872206999999,110.0,worker_8a32eb3d,a2df3809-86f2-43a9-825d-eb4341688f4d,True,subagent,3,4,2,2,4,3
31235207041|8|9017979109|188|0470d446a4514dfe0c6ad0be92853bd13287::fa:009|85|1786167397057172992|275,0470d446a4514dfe0c6ad0be92853bd13287,0470d446a4514dfe0c6ad0be92853bd13287,440,,0470d446a4514dfe0c6ad0be92853bd13287,root,0470d446a4514dfe0c6ad0be92853bd13287|440|-1,188,85,1786167397057172992,1786167397522011392,1786167399993896704,1131.6777379999999,10.680071940828402,2936.609896,170.0,worker_52cdd4a9,7ce15733-ab0c-43c8-9efb-bd130887ef5d,True,root,3,4,2,2,3,2
31235207041|8|9017979109|189|05c249572509162371b7b82339674db64b5d|28|1786167398256006400|276,05c249572509162371b7b82339674db64b5d,05c249572509162371b7b82339674db64b5d,30,,05c249572509162371b7b82339674db64b5d,root,05c249572509162371b7b82339674db64b5d|30|-1,189,28,1786167398256006400,1786167398887015680,1786167400435706880,1388.849119,10.68585322972973,2179.602258,75.0,worker_29a49ec4,a6f4b96d-56a0-4a47-8b01-a05c17ca4c21,True,root,4,5,3,2,2,1
31235207041|8|9017979109|190|063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a|30|1786167401057790464|277,063179eb93f4337a662e859c5a2c5638e03f,063179eb93f4337a662e859c5a2c5638e03f,13,30.0,063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a,subagent,063179eb93f4337a662e859c5a2c5638e03f|13|30,190,30,1786167401057790464,1786167401302943488,1786167402870366208,755.6999639999999,10.360420421568627,1812.462847,103.0,worker_8a32eb3d,aa6a6680-682c-4f65-b58e-7fc7d7729ffb,True,subagent,1,2,0,2,4,3
31235207041|8|9017979109|193|063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a|31|1786167403949531136|278,063179eb93f4337a662e859c5a2c5638e03f,063179eb93f4337a662e859c5a2c5638e03f,13,31.0,063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a,subagent,063179eb93f4337a662e859c5a2c5638e03f|13|31,193,31,1786167403949531136,1786167404209992192,1786167406105891072,893.241895,11.587023972477063,2156.227508,110.0,worker_8a32eb3d,c65e7b01-9c34-4192-9ef3-16c7b36b7e66,True,subagent,3,4,2,2,4,3
31235207041|8|9017979109|185|03e110ac6921c2fe9ac7772a9654314a2beb::sa:subagent_005_c0c87fc2|19|1786167388048030464|279,03e110ac6921c2fe9ac7772a9654314a2beb,03e110ac6921c2fe9ac7772a9654314a2beb,41,19.0,03e110ac6921c2fe9ac7772a9654314a2beb::sa:subagent_005_c0c87fc2,subagent,03e110ac6921c2fe9ac7772a9654314a2beb|41|19,185,19,1786167388048030464,1786167388297856000,1786167406204340480,10752.237238,10.592202915593706,18156.187076,700.0,worker_e00f4dfb,de00f07e-e1da-4eff-b551-c943beda26b0,True,subagent,5,6,4,2,3,2
31235207041|8|9017979109|192|0470d446a4514dfe0c6ad0be92853bd13287::fa:009|86|1786167402744054016|280,0470d446a4514dfe0c6ad0be92853bd13287,0470d446a4514dfe0c6ad0be92853bd13287,441,,0470d446a4514dfe0c6ad0be92853bd13287,root,0470d446a4514dfe0c6ad0be92853bd13287|441|-1,192,86,1786167402744054016,1786167403184286208,1786167409111866112,4652.304892,10.396148193939393,6367.669344,166.0,worker_52cdd4a9,8c49a82e-f3d8-49c9-9f5c-c51a797b562e,True,root,3,4,2,2,4,3
31235207041|8|9017979109|195|03e110ac6921c2fe9ac7772a9654314a2beb::sa:subagent_005_c0c87fc2|20|1786167407392515072|281,03e110ac6921c2fe9ac7772a9654314a2beb,03e110ac6921c2fe9ac7772a9654314a2beb,41,20.0,03e110ac6921c2fe9ac7772a9654314a2beb::sa:subagent_005_c0c87fc2,subagent,03e110ac6921c2fe9ac7772a9654314a2beb|41|20,195,20,1786167407392515072,1786167407643777280,1786167409647024640,948.762066,10.701863081967211,2254.389362,123.0,worker_e00f4dfb,1aed7afe-75c2-4f72-8728-3a1537862765,True,subagent,3,4,2,2,3,2
31235207041|8|9017979109|194|063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a|32|1786167407052880128|282,063179eb93f4337a662e859c5a2c5638e03f,063179eb93f4337a662e859c5a2c5638e03f,13,32.0,063179eb93f4337a662e859c5a2c5638e03f::sa:subagent_001_d6570e3a,subagent,063179eb93f4337a662e859c5a2c5638e03f|13|32,194,32,1786167407052880128,1786167407324973056,1786167409714033920,872.023868,10.777282524096384,2661.0527669999997,167.0,worker_8a32eb3d,353a968b-b9df-4893-8fca-7ad467e4cb50,True,subagent,2,3,2,1,2,1
