root_trace_id,concurrency,source_models,distinct_replay_instances,session_num_group_count,session_num_unique_row_rate,replay_instance_identity_status,profiled_request_count,root_request_count,subagent_request_count,unknown_branch_request_count,replay_root_request_count,replay_nonroot_branch_request_count,replay_unknown_branch_request_count,source_origin_root_request_count,source_origin_subagent_request_count,source_origin_unknown_branch_request_count,distinct_branch_count,total_input_tokens,total_output_tokens,median_input_tokens,p90_input_tokens,median_output_tokens,median_ttft_ms,p75_ttft_ms,p90_ttft_ms,p95_ttft_ms,median_itl_ms,p90_itl_ms,median_e2e_ms,p90_e2e_ms,median_observed_itl_implied_tps,token_weighted_itl_ms,median_post_ttft_tps,wall_span_s,wall_clock_output_rate,total_h200_wall_time_s,error_count,cancellation_count,sample_quality_flag,source_request_count_total,source_subagent_count,source_total_input_tokens,source_total_output_tokens,source_recorded_span_s,source_max_input_tokens,source_max_output_tokens,rank_metric,rank
063179eb93f4337a662e859c5a2c5638e03f,8,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",3,3,1.0,unvalidated_session_num_group,3,1,2,0,1,2,0,3,0,0,3,40678.0,1250.0,2581.0,28929.0,21.0,240845.988388,243198.9580665,244610.7398736,245081.3338093,33.79507535,37.21897939,246227.829252,272040.46269119997,29.590110086853233,31.343250423416194,29.59011008685313,278.516425385,4.488065643784186,766.2676667869999,0,0,session_num_unique_per_profiled_row,73,1,4540992,36480,3720.591,113984,4186,median_e2e_ms,6
02bc0afb13f7a2d9efa86c28511261d85c0e,8,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",43,43,1.0,unvalidated_session_num_group,43,0,43,0,0,43,0,13,30,0,3,1565489.0,12326.0,36278.0,77561.0,99.0,239140.13206,275951.8729535,318628.1540094,341707.64882059995,30.968213022383253,33.66208816897997,242462.37939,326510.90283780004,32.291402261720194,31.536960349100386,32.291402261720236,3526.27033951,3.495477888321173,10362.253644356997,0,0,session_num_unique_per_profiled_row,466,7,85859456,407324,219154.669,518464,10180,median_e2e_ms,7
00ca01c4aaeccee751ae6285beb54dea262f,7,"[""claude-fable-5"",""claude-haiku-4-5-20251001""]",6,6,1.0,unvalidated_session_num_group,6,6,0,0,6,0,0,6,0,0,1,6.0,6.0,1.0,1.0,1.0,240048.8782555,283005.6237175,297691.27386149997,300049.28671775,,,240048.8782555,297691.27386149997,,,,1333.300702661,0.0045001101312143665,1323.5000953190001,0,0,session_num_unique_per_profiled_row,35,3,3971584,35287,2519.939,169024,3473,median_e2e_ms,8
05c249572509162371b7b82339674db64b5d,8,"[""claude-opus-4-8""]",12,12,1.0,unvalidated_session_num_group,12,12,0,0,12,0,0,12,0,0,1,815530.0,7946.0,70631.5,83163.0,405.0,219904.64646949997,231252.87587825,254167.4520434,294645.75285304995,30.541673580889054,31.911437664680165,237175.45262549998,329469.7794743,32.74324727753914,31.218980157927902,32.74324727753917,2929.30029428,2.712593179851186,2910.657261808,0,0,session_num_unique_per_profiled_row,36,0,3899264,61035,73578.766,180544,18302,median_e2e_ms,9
00ca01c4aaeccee751ae6285beb54dea262f,6,"[""claude-fable-5"",""claude-haiku-4-5-20251001""]",6,6,1.0,unvalidated_session_num_group,6,6,0,0,6,0,0,6,0,0,1,6.0,6.0,1.0,1.0,1.0,236014.8856635,283294.51651775,297848.697117,298760.750403,,,236014.8856635,297848.697117,,,,1239.545777089,0.004840482788857258,1229.744435451,0,0,session_num_unique_per_profiled_row,35,3,3971584,35287,2519.939,169024,3473,median_e2e_ms,10
0470d446a4514dfe0c6ad0be92853bd13287,8,"[""claude-fable-5"",""claude-haiku-4-5-20251001"",""claude-opus-4-6"",""claude-opus-4-8""]",84,84,1.0,unvalidated_session_num_group,84,0,84,0,0,84,0,17,67,0,7,5178223.0,35880.0,57681.0,100008.8,226.0,211108.90094649998,257619.59723525,284506.2559031,296247.0897792,30.49574209738114,33.21234334778529,221964.953937,300428.7555522,32.791469479440195,30.40965168862442,32.79146947944017,3556.9156031,10.08739143788767,17665.773254997,0,0,session_num_unique_per_profiled_row,795,7,185660800,813395,145463.832,769344,10438,median_e2e_ms,11
05f72f78a037cfa5cd4e4541960a574701d9,8,"[""claude-opus-4-8""]",10,10,1.0,unvalidated_session_num_group,10,10,0,0,10,0,0,10,0,0,1,468815.0,3211.0,50585.5,57937.0,275.0,210185.4969945,231351.82879399997,276472.5448321,279707.57923554996,30.765823891494126,36.92916203421052,215927.991889,297350.0834113,32.536432205362885,30.606805393939393,32.53643220536292,2079.670576139,1.5439945330002038,2058.596929552,0,0,session_num_unique_per_profiled_row,52,0,4439232,43705,101467.569,122304,5550,median_e2e_ms,12
006c98de37d819e95b0840e25426bb7ca99d,7,"[""claude-opus-4-8""]",13,13,1.0,unvalidated_session_num_group,13,13,0,0,13,0,0,13,0,0,1,1467610.0,10462.0,112056.0,120048.0,774.0,189982.596053,248383.802933,278793.2584778,290251.27375819994,30.77239883394834,37.08712689020052,211528.597695,300816.622426,32.496654076145425,31.04193825734519,32.496654076145404,2882.164137703,3.62991124035632,2864.238663474,0,0,session_num_unique_per_profiled_row,33,0,2908416,21607,5340.127,120320,4045,median_e2e_ms,13
02bc0afb13f7a2d9efa86c28511261d85c0e,7,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",46,46,1.0,unvalidated_session_num_group,46,0,46,0,0,46,0,13,33,0,3,1743306.0,12605.0,40574.5,77195.0,99.0,206869.5531265,249132.46531675,308725.11498199997,325640.4271635,31.338926857142855,35.34565812649908,210586.79929199998,321534.6638475,31.909197291868253,33.22222067043554,31.909197291868274,3602.972726965,3.4984999763286986,10156.012198798002,0,0,session_num_unique_per_profiled_row,466,7,85859456,407324,219154.669,518464,10180,median_e2e_ms,14
002001296e8a8c38ad9d7cc436d691afc602,7,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",17,17,1.0,unvalidated_session_num_group,17,11,6,0,11,6,0,11,6,0,2,544205.0,8507.0,1.0,127143.0,1.0,209387.76997599998,279228.166783,285654.21193499997,306246.46570019994,32.37955409212132,34.541720924863014,209387.76997599998,318937.1270844,30.883686919701244,33.254610989752656,30.883686919701248,3391.52902777,2.5083081790968857,3582.0263704869994,0,0,session_num_unique_per_profiled_row,198,4,36279360,185265,201709.09,396224,8261,median_e2e_ms,15
0196085d85d2075a50b74cd8795ffbdcea9a,6,"[""claude-opus-4-7"",""claude-opus-4-8""]",17,17,1.0,unvalidated_session_num_group,17,17,0,0,17,0,0,17,0,0,1,17.0,17.0,1.0,1.0,1.0,206488.526954,242242.166352,276934.0865038,290425.0890228,,,206488.526954,276934.0865038,,,,3512.55312625,0.004839784449936332,3475.50351252,0,0,session_num_unique_per_profiled_row,233,3,92015424,585641,17764.261,682304,17710,median_e2e_ms,16
04dba6fe621301a1d01fd63b8d02c9645c48,7,"[""claude-opus-4-8""]",25,25,1.0,unvalidated_session_num_group,25,7,18,0,7,18,0,7,18,0,15,688561.0,41795.0,3030.0,74241.40000000001,1644.0,165574.283268,179678.872336,223319.33200840006,265799.59874919994,32.04344728142076,35.764252000354396,205406.68083199998,294961.9096396,31.207628543131623,31.4718801473785,31.207628543131552,2259.121077404,18.500557769142436,5241.842594938,0,0,session_num_unique_per_profiled_row,25,1,688256,41795,4925.563,77568,5814,median_e2e_ms,17
00ca01c4aaeccee751ae6285beb54dea262f,8,"[""claude-fable-5"",""claude-haiku-4-5-20251001""]",7,7,1.0,unvalidated_session_num_group,7,7,0,0,7,0,0,7,0,0,1,7.0,7.0,1.0,1.0,1.0,195743.047631,271962.650156,293834.158475,303016.227446,,,195743.047631,293834.158475,,,,1460.906848462,0.004791544380375378,1451.1006410589998,0,0,session_num_unique_per_profiled_row,35,3,3971584,35287,2519.939,169024,3473,median_e2e_ms,18
03e110ac6921c2fe9ac7772a9654314a2beb,7,"[""claude-fable-5"",""claude-opus-4-6""]",30,30,1.0,unvalidated_session_num_group,30,12,18,0,12,18,0,12,18,0,4,673339.0,12582.0,30669.0,46009.6,171.0,179185.71914099998,229730.633639,286727.1190248,331826.44971439993,31.571972210724198,38.34274198473818,195372.6353655,286727.1190248,31.67657145985349,32.50392248741236,31.67657145985349,3610.546238986,3.4847912662471754,6027.463761371001,0,0,session_num_unique_per_profiled_row,107,7,11843328,169943,3465.445,315648,26571,median_e2e_ms,19
0470d446a4514dfe0c6ad0be92853bd13287,7,"[""claude-fable-5"",""claude-haiku-4-5-20251001"",""claude-opus-4-6"",""claude-opus-4-8""]",88,88,1.0,unvalidated_session_num_group,88,0,88,0,0,88,0,16,72,0,7,5388444.0,37554.0,58704.0,99286.8,224.5,185939.511121,240451.46472524997,280403.1641752,291109.0307229,30.831595600294147,33.84049057152777,194710.897363,294003.9322334,32.43426790731368,31.01886457345326,32.434267907313746,3607.299152536,10.410558817557126,17481.184622713998,0,0,session_num_unique_per_profiled_row,795,7,185660800,813395,145463.832,769344,10438,median_e2e_ms,20
0470d446a4514dfe0c6ad0be92853bd13287,8,"[""claude-fable-5"",""claude-haiku-4-5-20251001"",""claude-opus-4-6"",""claude-opus-4-8""]",84,84,1.0,unvalidated_session_num_group,84,0,84,0,0,84,0,17,67,0,7,5178223.0,35880.0,57681.0,100008.8,226.0,211108.90094649998,257619.59723525,284506.2559031,296247.0897792,30.49574209738114,33.21234334778529,221964.953937,300428.7555522,32.791469479440195,30.40965168862442,32.79146947944017,3556.9156031,10.08739143788767,17665.773254997,0,0,session_num_unique_per_profiled_row,795,7,185660800,813395,145463.832,769344,10438,total_h200_wall_time_s,1
0470d446a4514dfe0c6ad0be92853bd13287,7,"[""claude-fable-5"",""claude-haiku-4-5-20251001"",""claude-opus-4-6"",""claude-opus-4-8""]",88,88,1.0,unvalidated_session_num_group,88,0,88,0,0,88,0,16,72,0,7,5388444.0,37554.0,58704.0,99286.8,224.5,185939.511121,240451.46472524997,280403.1641752,291109.0307229,30.831595600294147,33.84049057152777,194710.897363,294003.9322334,32.43426790731368,31.01886457345326,32.434267907313746,3607.299152536,10.410558817557126,17481.184622713998,0,0,session_num_unique_per_profiled_row,795,7,185660800,813395,145463.832,769344,10438,total_h200_wall_time_s,2
02bc0afb13f7a2d9efa86c28511261d85c0e,8,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",43,43,1.0,unvalidated_session_num_group,43,0,43,0,0,43,0,13,30,0,3,1565489.0,12326.0,36278.0,77561.0,99.0,239140.13206,275951.8729535,318628.1540094,341707.64882059995,30.968213022383253,33.66208816897997,242462.37939,326510.90283780004,32.291402261720194,31.536960349100386,32.291402261720236,3526.27033951,3.495477888321173,10362.253644356997,0,0,session_num_unique_per_profiled_row,466,7,85859456,407324,219154.669,518464,10180,total_h200_wall_time_s,3
02bc0afb13f7a2d9efa86c28511261d85c0e,7,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",46,46,1.0,unvalidated_session_num_group,46,0,46,0,0,46,0,13,33,0,3,1743306.0,12605.0,40574.5,77195.0,99.0,206869.5531265,249132.46531675,308725.11498199997,325640.4271635,31.338926857142855,35.34565812649908,210586.79929199998,321534.6638475,31.909197291868253,33.22222067043554,31.909197291868274,3602.972726965,3.4984999763286986,10156.012198798002,0,0,session_num_unique_per_profiled_row,466,7,85859456,407324,219154.669,518464,10180,total_h200_wall_time_s,4
02bc0afb13f7a2d9efa86c28511261d85c0e,6,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",59,59,1.0,unvalidated_session_num_group,59,0,59,0,0,59,0,19,40,0,3,2148999.0,13385.0,41728.0,75813.0,96.0,153820.622229,197507.85908099997,223446.739193,226409.8034209,30.72500340756034,35.66342891152174,159695.779112,226235.5560964,32.54680606570558,31.341345021761963,32.54680606570561,3625.021494192,3.6923918993157456,9157.613912965999,0,0,session_num_unique_per_profiled_row,466,7,85859456,407324,219154.669,518464,10180,total_h200_wall_time_s,5
02bc0afb13f7a2d9efa86c28511261d85c0e,5,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",110,110,1.0,unvalidated_session_num_group,110,0,110,0,0,110,0,52,58,0,4,3740784.0,24440.0,34646.5,77812.5,73.5,30759.921371999997,113152.69316324999,178437.27366960002,214503.71046399997,33.210020332289716,35.54822092995496,35297.433625,191125.92973880013,30.111396992579742,32.35824475967941,30.111396992579756,3603.178610051,6.782899946126754,7918.674214494,0,0,session_num_unique_per_profiled_row,466,7,85859456,407324,219154.669,518464,10180,total_h200_wall_time_s,6
03e110ac6921c2fe9ac7772a9654314a2beb,7,"[""claude-fable-5"",""claude-opus-4-6""]",30,30,1.0,unvalidated_session_num_group,30,12,18,0,12,18,0,12,18,0,4,673339.0,12582.0,30669.0,46009.6,171.0,179185.71914099998,229730.633639,286727.1190248,331826.44971439993,31.571972210724198,38.34274198473818,195372.6353655,286727.1190248,31.67657145985349,32.50392248741236,31.67657145985349,3610.546238986,3.4847912662471754,6027.463761371001,0,0,session_num_unique_per_profiled_row,107,7,11843328,169943,3465.445,315648,26571,total_h200_wall_time_s,7
03e110ac6921c2fe9ac7772a9654314a2beb,6,"[""claude-fable-5"",""claude-opus-4-6""]",37,37,1.0,unvalidated_session_num_group,37,12,25,0,12,25,0,12,25,0,4,1029143.0,25119.0,31636.0,53965.4,242.0,102119.774318,142939.705555,236654.66780679996,272460.2587759999,33.00125551480051,38.86738739162259,135321.454989,236654.66780679996,30.301877440739087,31.62741623861734,30.301877440739098,3553.653919939,7.068499230907431,5253.164151483,0,0,session_num_unique_per_profiled_row,107,7,11843328,169943,3465.445,315648,26571,total_h200_wall_time_s,8
04dba6fe621301a1d01fd63b8d02c9645c48,7,"[""claude-opus-4-8""]",25,25,1.0,unvalidated_session_num_group,25,7,18,0,7,18,0,7,18,0,15,688561.0,41795.0,3030.0,74241.40000000001,1644.0,165574.283268,179678.872336,223319.33200840006,265799.59874919994,32.04344728142076,35.764252000354396,205406.68083199998,294961.9096396,31.207628543131623,31.4718801473785,31.207628543131552,2259.121077404,18.500557769142436,5241.842594938,0,0,session_num_unique_per_profiled_row,25,1,688256,41795,4925.563,77568,5814,total_h200_wall_time_s,9
02bc0afb13f7a2d9efa86c28511261d85c0e,4,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",108,108,1.0,unvalidated_session_num_group,108,5,103,0,5,103,0,27,81,0,10,6495871.0,91153.0,59811.0,137454.5,118.0,3806.7476975,34158.118497749994,61829.86982439999,68768.81644909999,33.67364311965812,37.982778287699816,18427.41323,131231.12108299998,29.696816481855997,33.8378116676918,29.696816481855997,3570.57449121,25.528945054752235,5211.856701730999,0,0,session_num_unique_per_profiled_row,466,7,85859456,407324,219154.669,518464,10180,total_h200_wall_time_s,10
03e110ac6921c2fe9ac7772a9654314a2beb,8,"[""claude-fable-5"",""claude-opus-4-6""]",18,18,1.0,unvalidated_session_num_group,18,12,6,0,12,6,0,12,6,0,4,185549.0,4296.0,1.0,30816.6,1.0,271908.19333449996,308649.80249175,365606.01174910006,445009.19879865,31.28228454612528,32.00726087976864,287283.92278399994,365606.01174910006,31.969437305195584,30.649090417017298,31.96943730519556,3590.592488806,1.1964599194682137,4624.375658802,0,0,session_num_unique_per_profiled_row,107,7,11843328,169943,3465.445,315648,26571,total_h200_wall_time_s,11
03e110ac6921c2fe9ac7772a9654314a2beb,5,"[""claude-fable-5"",""claude-opus-4-6""]",29,29,1.0,unvalidated_session_num_group,29,6,23,0,6,23,0,6,23,0,5,1887420.0,44744.0,77687.0,89523.2,370.0,94602.878249,137688.40824299998,192615.2558088,217647.21354379997,30.70929830645161,32.19325889597538,137716.182627,240479.7711784,32.56342720764523,30.66557720630661,32.563427207645184,3152.278231638,14.19417853123642,4468.71436025,0,0,session_num_unique_per_profiled_row,107,7,11843328,169943,3465.445,315648,26571,total_h200_wall_time_s,12
03e110ac6921c2fe9ac7772a9654314a2beb,4,"[""claude-fable-5"",""claude-opus-4-6""]",73,73,1.0,unvalidated_session_num_group,73,31,42,0,31,42,0,32,41,0,5,2985634.0,42949.0,33241.0,83778.0,157.0,36498.341760999996,67148.146223,85205.5010852,88524.21308219999,32.063225223252935,38.752160541561494,52322.703198999996,110514.17148059998,31.188378369209676,32.972537020267744,31.188378369209676,3251.1987267,13.210204484668237,4305.190092264001,0,0,session_num_unique_per_profiled_row,107,7,11843328,169943,3465.445,315648,26571,total_h200_wall_time_s,13
02bc0afb13f7a2d9efa86c28511261d85c0e,1,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",265,265,1.0,unvalidated_session_num_group,265,13,252,0,13,252,0,110,155,0,15,11048194.0,123157.0,31844.0,81131.79999999999,106.0,1045.5975839999999,1438.253463,2052.6315664,2820.4888034,30.23848863861386,32.011520870197984,4091.285528,19216.601277599995,33.0704493131655,30.260374726890277,33.0704493131655,2797.741852782,44.02014427368842,4095.4245072739996,0,0,session_num_unique_per_profiled_row,466,7,85859456,407324,219154.669,518464,10180,total_h200_wall_time_s,14
002001296e8a8c38ad9d7cc436d691afc602,5,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",24,24,1.0,unvalidated_session_num_group,24,18,6,0,18,6,0,18,6,0,2,544224.0,8514.0,1.0,102821.69999999995,1.0,155333.56941449997,206116.5704105,220584.07648939997,223909.5509021,32.730160296184906,34.03285758529779,179870.560117,223352.6789162,30.563837250291265,33.35356743486455,30.563837250291265,3543.794064222,2.402509808895781,3676.879717087,0,0,session_num_unique_per_profiled_row,198,4,36279360,185265,201709.09,396224,8261,total_h200_wall_time_s,15
002001296e8a8c38ad9d7cc436d691afc602,6,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",21,21,1.0,unvalidated_session_num_group,21,15,6,0,15,6,0,15,6,0,2,544227.0,8511.0,1.0,123358.0,1.0,153881.12180999998,203048.089743,239361.070047,284364.58597,32.62850420898785,33.442873695512816,187276.850051,282023.484047,30.649940937991644,32.45268755865724,30.649940937991644,3561.223846965,2.3899087408541795,3610.426390534,0,0,session_num_unique_per_profiled_row,198,4,36279360,185265,201709.09,396224,8261,total_h200_wall_time_s,16
04dba6fe621301a1d01fd63b8d02c9645c48,6,"[""claude-opus-4-8""]",25,25,1.0,unvalidated_session_num_group,25,7,18,0,7,18,0,7,18,0,15,688561.0,41795.0,3030.0,74241.40000000001,1644.0,103299.104864,113477.45752899999,116300.4712444,119193.17173159998,32.21123617881041,37.224607164237376,139941.73655899998,203418.826394,31.045067455617623,31.724941233756283,31.04506745561763,1330.572786986,31.41128422945851,3594.4963462809997,0,0,session_num_unique_per_profiled_row,25,1,688256,41795,4925.563,77568,5814,total_h200_wall_time_s,17
002001296e8a8c38ad9d7cc436d691afc602,7,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",17,17,1.0,unvalidated_session_num_group,17,11,6,0,11,6,0,11,6,0,2,544205.0,8507.0,1.0,127143.0,1.0,209387.76997599998,279228.166783,285654.21193499997,306246.46570019994,32.37955409212132,34.541720924863014,209387.76997599998,318937.1270844,30.883686919701244,33.254610989752656,30.883686919701248,3391.52902777,2.5083081790968857,3582.0263704869994,0,0,session_num_unique_per_profiled_row,198,4,36279360,185265,201709.09,396224,8261,total_h200_wall_time_s,18
002001296e8a8c38ad9d7cc436d691afc602,8,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",15,15,1.0,unvalidated_session_num_group,15,9,6,0,9,6,0,9,6,0,2,544209.0,8505.0,1.0,129038.0,1.0,249645.09415,294474.08022899996,300591.6013944,301904.3320736,30.7012315865137,32.42330592098662,258082.74023999998,311284.5445756,32.57208164727865,30.92158438480565,32.572081647278665,3325.573219203,2.5574538401046816,3558.140554442001,0,0,session_num_unique_per_profiled_row,198,4,36279360,185265,201709.09,396224,8261,total_h200_wall_time_s,19
0196085d85d2075a50b74cd8795ffbdcea9a,6,"[""claude-opus-4-7"",""claude-opus-4-8""]",17,17,1.0,unvalidated_session_num_group,17,17,0,0,17,0,0,17,0,0,1,17.0,17.0,1.0,1.0,1.0,206488.526954,242242.166352,276934.0865038,290425.0890228,,,206488.526954,276934.0865038,,,,3512.55312625,0.004839784449936332,3475.50351252,0,0,session_num_unique_per_profiled_row,233,3,92015424,585641,17764.261,682304,17710,total_h200_wall_time_s,20
0196085d85d2075a50b74cd8795ffbdcea9a,8,"[""claude-opus-4-7"",""claude-opus-4-8""]",11,11,1.0,unvalidated_session_num_group,11,11,0,0,11,0,0,11,0,0,1,11.0,11.0,1.0,1.0,1.0,309425.05368199997,335093.813524,343078.316971,356701.8726145,,,309425.05368199997,343078.316971,,,,3430.315569392,0.0032067020591780935,3409.523843573,0,0,session_num_unique_per_profiled_row,233,3,92015424,585641,17764.261,682304,17710,wall_clock_output_rate,1
0196085d85d2075a50b74cd8795ffbdcea9a,7,"[""claude-opus-4-7"",""claude-opus-4-8""]",12,12,1.0,unvalidated_session_num_group,12,12,0,0,12,0,0,12,0,0,1,12.0,12.0,1.0,1.0,1.0,289554.5308125,336466.685862,385830.59298960003,396279.61689804995,,,289554.5308125,385830.59298960003,,,,3492.695623882,0.003435741699891516,3468.717000602,0,0,session_num_unique_per_profiled_row,233,3,92015424,585641,17764.261,682304,17710,wall_clock_output_rate,2
00ca01c4aaeccee751ae6285beb54dea262f,7,"[""claude-fable-5"",""claude-haiku-4-5-20251001""]",6,6,1.0,unvalidated_session_num_group,6,6,0,0,6,0,0,6,0,0,1,6.0,6.0,1.0,1.0,1.0,240048.8782555,283005.6237175,297691.27386149997,300049.28671775,,,240048.8782555,297691.27386149997,,,,1333.300702661,0.0045001101312143665,1323.5000953190001,0,0,session_num_unique_per_profiled_row,35,3,3971584,35287,2519.939,169024,3473,wall_clock_output_rate,3
00ca01c4aaeccee751ae6285beb54dea262f,8,"[""claude-fable-5"",""claude-haiku-4-5-20251001""]",7,7,1.0,unvalidated_session_num_group,7,7,0,0,7,0,0,7,0,0,1,7.0,7.0,1.0,1.0,1.0,195743.047631,271962.650156,293834.158475,303016.227446,,,195743.047631,293834.158475,,,,1460.906848462,0.004791544380375378,1451.1006410589998,0,0,session_num_unique_per_profiled_row,35,3,3971584,35287,2519.939,169024,3473,wall_clock_output_rate,4
0196085d85d2075a50b74cd8795ffbdcea9a,6,"[""claude-opus-4-7"",""claude-opus-4-8""]",17,17,1.0,unvalidated_session_num_group,17,17,0,0,17,0,0,17,0,0,1,17.0,17.0,1.0,1.0,1.0,206488.526954,242242.166352,276934.0865038,290425.0890228,,,206488.526954,276934.0865038,,,,3512.55312625,0.004839784449936332,3475.50351252,0,0,session_num_unique_per_profiled_row,233,3,92015424,585641,17764.261,682304,17710,wall_clock_output_rate,5
00ca01c4aaeccee751ae6285beb54dea262f,6,"[""claude-fable-5"",""claude-haiku-4-5-20251001""]",6,6,1.0,unvalidated_session_num_group,6,6,0,0,6,0,0,6,0,0,1,6.0,6.0,1.0,1.0,1.0,236014.8856635,283294.51651775,297848.697117,298760.750403,,,236014.8856635,297848.697117,,,,1239.545777089,0.004840482788857258,1229.744435451,0,0,session_num_unique_per_profiled_row,35,3,3971584,35287,2519.939,169024,3473,wall_clock_output_rate,6
00ca01c4aaeccee751ae6285beb54dea262f,5,"[""claude-fable-5"",""claude-haiku-4-5-20251001""]",4,4,1.0,unvalidated_session_num_group,4,4,0,0,4,0,0,4,0,0,1,4.0,4.0,1.0,1.0,1.0,90445.06938449999,122482.8782295,166211.0759508,180787.14185789996,,,90445.06938449999,166211.0759508,,,,405.088414169,0.009874387565997454,399.226029097,0,0,session_num_unique_per_profiled_row,35,3,3971584,35287,2519.939,169024,3473,wall_clock_output_rate,7
002001296e8a8c38ad9d7cc436d691afc602,4,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",31,31,1.0,unvalidated_session_num_group,31,31,0,0,31,0,0,31,0,0,1,31.0,31.0,1.0,1.0,1.0,66687.275705,106054.67492749999,135091.79900899998,143359.6559375,,,66687.275705,135091.79900899998,,,,2138.368280971,0.014497035087858384,2058.150694784,0,0,session_num_unique_per_profiled_row,198,4,36279360,185265,201709.09,396224,8261,wall_clock_output_rate,8
0196085d85d2075a50b74cd8795ffbdcea9a,5,"[""claude-opus-4-7"",""claude-opus-4-8""]",48,48,1.0,unvalidated_session_num_group,48,47,1,0,47,1,0,48,0,0,2,119415.0,931.0,1.0,1.0,1.0,3643.317129,153243.994732,218450.8368459,224270.5103736,32.02536336806342,32.02536336806342,3643.317129,218450.8368459,31.22525070229891,32.02536336806342,31.22525070229891,3493.321467645,0.2665085388284141,3385.833461291,0,0,session_num_unique_per_profiled_row,233,3,92015424,585641,17764.261,682304,17710,wall_clock_output_rate,9
05c249572509162371b7b82339674db64b5d,6,"[""claude-opus-4-8""]",2,2,1.0,unvalidated_session_num_group,2,2,0,0,2,0,0,2,0,0,1,65107.0,129.0,32553.5,58217.9,64.5,110397.74135299999,140350.8652795,158322.7396354,164313.3644207,30.412750935529278,32.392032233952705,112446.4708645,161652.8380449,33.099999532905066,32.26345687401575,33.099999532904896,224.895160889,0.5736006034548233,224.892941729,0,0,low_request_count;session_num_unique_per_profiled_row,36,0,3899264,61035,73578.766,180544,18302,wall_clock_output_rate,10
02bc0afb13f7a2d9efa86c28511261d85c0e,3,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",188,188,1.0,unvalidated_session_num_group,188,0,188,0,0,188,0,188,0,0,13,158338.0,2756.0,1.0,1.0,1.0,2343.9353295,3486.7722164999996,46349.72613920023,74194.09432965,32.3050345260989,34.362070727751465,2369.1291785,49893.434800700175,30.95502829700884,30.887060885514018,30.955028297008845,3056.993635211,0.9015393320600666,2392.7528284680006,0,0,session_num_unique_per_profiled_row,466,7,85859456,407324,219154.669,518464,10180,wall_clock_output_rate,11
02bc0afb13f7a2d9efa86c28511261d85c0e,2,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",177,177,1.0,unvalidated_session_num_group,177,0,177,0,0,177,0,177,0,0,12,150818.0,2663.0,1.0,1.0,1.0,2173.7533989999997,2746.100285,17932.591640800016,80910.34204499994,29.078762231099656,31.202116676139347,2189.818484,28642.026204,34.38935921868445,28.967917536202734,34.38935921868445,2394.04076743,1.1123453018131881,1898.016800451,0,0,session_num_unique_per_profiled_row,466,7,85859456,407324,219154.669,518464,10180,wall_clock_output_rate,12
05c249572509162371b7b82339674db64b5d,7,"[""claude-opus-4-8""]",4,4,1.0,unvalidated_session_num_group,4,4,0,0,4,0,0,4,0,0,1,198611.0,795.0,65596.0,66829.6,208.0,169818.660438,189475.67665374998,191577.2322985,192277.75084675,32.392139416984065,33.5820218759572,175744.536303,201477.9363488,30.903772450863155,31.454013109987354,30.903772450863368,699.248198763,1.136935356296075,697.219911152,0,0,session_num_unique_per_profiled_row,36,0,3899264,61035,73578.766,180544,18302,wall_clock_output_rate,13
03e110ac6921c2fe9ac7772a9654314a2beb,8,"[""claude-fable-5"",""claude-opus-4-6""]",18,18,1.0,unvalidated_session_num_group,18,12,6,0,12,6,0,12,6,0,4,185549.0,4296.0,1.0,30816.6,1.0,271908.19333449996,308649.80249175,365606.01174910006,445009.19879865,31.28228454612528,32.00726087976864,287283.92278399994,365606.01174910006,31.969437305195584,30.649090417017298,31.96943730519556,3590.592488806,1.1964599194682137,4624.375658802,0,0,session_num_unique_per_profiled_row,107,7,11843328,169943,3465.445,315648,26571,wall_clock_output_rate,14
04dba6fe621301a1d01fd63b8d02c9645c48,8,"[""claude-opus-4-8""]",3,3,1.0,unvalidated_session_num_group,3,3,0,0,3,0,0,3,0,0,1,228177.0,724.0,75332.0,77128.0,86.0,188649.396659,238263.544995,268032.0339966,277954.8636638,31.471704529411763,32.37341602117647,189184.415636,282844.1939064,31.774573857779256,30.079564287101245,31.774573857779274,540.983001907,1.3383045261086823,534.247061157,0,0,session_num_unique_per_profiled_row,25,1,688256,41795,4925.563,77568,5814,wall_clock_output_rate,15
