root_trace_id,concurrency,source_models,distinct_replay_instances,session_num_group_count,session_num_unique_row_rate,replay_instance_identity_status,profiled_request_count,root_request_count,subagent_request_count,unknown_branch_request_count,replay_root_request_count,replay_nonroot_branch_request_count,replay_unknown_branch_request_count,source_origin_root_request_count,source_origin_subagent_request_count,source_origin_unknown_branch_request_count,distinct_branch_count,total_input_tokens,total_output_tokens,median_input_tokens,p90_input_tokens,median_output_tokens,median_ttft_ms,p75_ttft_ms,p90_ttft_ms,p95_ttft_ms,median_itl_ms,p90_itl_ms,median_e2e_ms,p90_e2e_ms,median_observed_itl_implied_tps,token_weighted_itl_ms,median_post_ttft_tps,wall_span_s,wall_clock_output_rate,total_h200_wall_time_s,error_count,cancellation_count,sample_quality_flag,source_request_count_total,source_subagent_count,source_total_input_tokens,source_total_output_tokens,source_recorded_span_s,source_max_input_tokens,source_max_output_tokens,rank_metric,rank
04dba6fe621301a1d01fd63b8d02c9645c48,4,"[""claude-opus-4-8""]",25,25,1.0,unvalidated_session_num_group,25,7,18,0,7,18,0,7,18,0,15,688561.0,41795.0,3030.0,74241.40000000001,1644.0,2002.341232,2359.7798709999997,4754.581403400001,5980.159706999997,38.63865188314059,39.51140136721526,65843.084915,116740.59623320002,25.880820144150405,38.38506417175006,25.8808201441504,549.846637525,76.01210437173893,1665.4163043160002,0,0,session_num_unique_per_profiled_row,25,1,688256,41795,4925.563,77568,5814,total_output_tokens,6
04dba6fe621301a1d01fd63b8d02c9645c48,7,"[""claude-opus-4-8""]",25,25,1.0,unvalidated_session_num_group,25,7,18,0,7,18,0,7,18,0,15,688561.0,41795.0,3030.0,74241.40000000001,1644.0,165574.283268,179678.872336,223319.33200840006,265799.59874919994,32.04344728142076,35.764252000354396,205406.68083199998,294961.9096396,31.207628543131623,31.4718801473785,31.207628543131552,2259.121077404,18.500557769142436,5241.842594938,0,0,session_num_unique_per_profiled_row,25,1,688256,41795,4925.563,77568,5814,total_output_tokens,7
04dba6fe621301a1d01fd63b8d02c9645c48,6,"[""claude-opus-4-8""]",25,25,1.0,unvalidated_session_num_group,25,7,18,0,7,18,0,7,18,0,15,688561.0,41795.0,3030.0,74241.40000000001,1644.0,103299.104864,113477.45752899999,116300.4712444,119193.17173159998,32.21123617881041,37.224607164237376,139941.73655899998,203418.826394,31.045067455617623,31.724941233756283,31.04506745561763,1330.572786986,31.41128422945851,3594.4963462809997,0,0,session_num_unique_per_profiled_row,25,1,688256,41795,4925.563,77568,5814,total_output_tokens,8
04dba6fe621301a1d01fd63b8d02c9645c48,3,"[""claude-opus-4-8""]",25,25,1.0,unvalidated_session_num_group,25,7,18,0,7,18,0,7,18,0,15,688586.0,41795.0,3031.0,74242.40000000001,1644.0,52355.610464,65377.299046,68968.083462,68984.6111976,31.00703912898936,33.32452862206784,95170.593526,153807.37316800002,32.25074138294848,30.23550473062006,32.25074138294848,687.82927887,60.7636244689422,2360.9002708390003,0,0,session_num_unique_per_profiled_row,25,1,688256,41795,4925.563,77568,5814,total_output_tokens,9
0470d446a4514dfe0c6ad0be92853bd13287,3,"[""claude-fable-5"",""claude-haiku-4-5-20251001"",""claude-opus-4-6"",""claude-opus-4-8""]",50,50,1.0,unvalidated_session_num_group,50,50,0,0,50,0,0,50,0,0,1,5395187.0,40009.0,117776.5,134026.1,476.5,1117.1301265,3412.7620169999996,69161.3946362,75683.95817509998,31.389678528744724,32.33481768201335,27745.196907999998,84675.8750447,31.85760620039467,31.328244203733824,31.85760620039467,1985.567330363,20.14990848619854,1940.531787322,0,0,session_num_unique_per_profiled_row,795,7,185660800,813395,145463.832,769344,10438,total_output_tokens,10
03e110ac6921c2fe9ac7772a9654314a2beb,3,"[""claude-fable-5"",""claude-opus-4-6""]",42,42,1.0,unvalidated_session_num_group,42,4,38,0,4,38,0,4,38,0,4,2201242.0,38371.0,52825.5,82932.5,286.0,5284.9023175,26931.26531625,60439.222382099986,65369.69542614999,29.465227999379906,41.030355164160255,30176.559623999998,86839.3415498,33.9383085808957,29.256818637715565,33.938308580895686,1636.222342767,23.450969343879734,1892.1480753709998,0,0,session_num_unique_per_profiled_row,107,7,11843328,169943,3465.445,315648,26571,total_output_tokens,11
0470d446a4514dfe0c6ad0be92853bd13287,7,"[""claude-fable-5"",""claude-haiku-4-5-20251001"",""claude-opus-4-6"",""claude-opus-4-8""]",88,88,1.0,unvalidated_session_num_group,88,0,88,0,0,88,0,16,72,0,7,5388444.0,37554.0,58704.0,99286.8,224.5,185939.511121,240451.46472524997,280403.1641752,291109.0307229,30.831595600294147,33.84049057152777,194710.897363,294003.9322334,32.43426790731368,31.01886457345326,32.434267907313746,3607.299152536,10.410558817557126,17481.184622713998,0,0,session_num_unique_per_profiled_row,795,7,185660800,813395,145463.832,769344,10438,total_output_tokens,12
0470d446a4514dfe0c6ad0be92853bd13287,4,"[""claude-fable-5"",""claude-haiku-4-5-20251001"",""claude-opus-4-6"",""claude-opus-4-8""]",46,46,1.0,unvalidated_session_num_group,46,46,0,0,46,0,0,46,0,0,1,4831144.0,36162.0,116520.5,131554.5,497.0,1125.8721845,1540.3379129999998,3783.0084795,15934.5371095,34.548414688336834,38.55061286418548,25321.45723,64408.48901,28.945001629324608,35.109222082650355,28.945001629324608,1451.82710486,24.907924558611345,1416.6086433570001,0,0,session_num_unique_per_profiled_row,795,7,185660800,813395,145463.832,769344,10438,total_output_tokens,13
0470d446a4514dfe0c6ad0be92853bd13287,8,"[""claude-fable-5"",""claude-haiku-4-5-20251001"",""claude-opus-4-6"",""claude-opus-4-8""]",84,84,1.0,unvalidated_session_num_group,84,0,84,0,0,84,0,17,67,0,7,5178223.0,35880.0,57681.0,100008.8,226.0,211108.90094649998,257619.59723525,284506.2559031,296247.0897792,30.49574209738114,33.21234334778529,221964.953937,300428.7555522,32.791469479440195,30.40965168862442,32.79146947944017,3556.9156031,10.08739143788767,17665.773254997,0,0,session_num_unique_per_profiled_row,795,7,185660800,813395,145463.832,769344,10438,total_output_tokens,14
0470d446a4514dfe0c6ad0be92853bd13287,2,"[""claude-fable-5"",""claude-haiku-4-5-20251001"",""claude-opus-4-6"",""claude-opus-4-8""]",44,44,1.0,unvalidated_session_num_group,44,44,0,0,44,0,0,44,0,0,1,4562441.0,35107.0,115943.5,130212.8,497.0,1032.3949049999999,1097.62771075,1836.3177028,3354.7056884000012,31.86504210567822,32.55212166023316,19310.584450000002,55508.52032970001,31.38235300887454,31.67849614699256,31.382353008874546,1205.26056904,29.128141168646223,1170.0394268080004,0,0,session_num_unique_per_profiled_row,795,7,185660800,813395,145463.832,769344,10438,total_output_tokens,15
03e110ac6921c2fe9ac7772a9654314a2beb,6,"[""claude-fable-5"",""claude-opus-4-6""]",37,37,1.0,unvalidated_session_num_group,37,12,25,0,12,25,0,12,25,0,4,1029143.0,25119.0,31636.0,53965.4,242.0,102119.774318,142939.705555,236654.66780679996,272460.2587759999,33.00125551480051,38.86738739162259,135321.454989,236654.66780679996,30.301877440739087,31.62741623861734,30.301877440739098,3553.653919939,7.068499230907431,5253.164151483,0,0,session_num_unique_per_profiled_row,107,7,11843328,169943,3465.445,315648,26571,total_output_tokens,16
02bc0afb13f7a2d9efa86c28511261d85c0e,5,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",110,110,1.0,unvalidated_session_num_group,110,0,110,0,0,110,0,52,58,0,4,3740784.0,24440.0,34646.5,77812.5,73.5,30759.921371999997,113152.69316324999,178437.27366960002,214503.71046399997,33.210020332289716,35.54822092995496,35297.433625,191125.92973880013,30.111396992579742,32.35824475967941,30.111396992579756,3603.178610051,6.782899946126754,7918.674214494,0,0,session_num_unique_per_profiled_row,466,7,85859456,407324,219154.669,518464,10180,total_output_tokens,17
0470d446a4514dfe0c6ad0be92853bd13287,5,"[""claude-fable-5"",""claude-haiku-4-5-20251001"",""claude-opus-4-6"",""claude-opus-4-8""]",24,24,1.0,unvalidated_session_num_group,24,24,0,0,24,0,0,24,0,0,1,2058884.0,21099.0,94800.0,115566.2,659.0,44535.927047,103453.98613024999,136924.0174549,161362.65890129993,31.78305321518632,35.0568240152264,81568.7454785,190208.47409229996,31.463442516930876,31.956618063724793,31.463442516930876,2153.236524101,9.798737743782729,2138.5331010180003,0,0,session_num_unique_per_profiled_row,795,7,185660800,813395,145463.832,769344,10438,total_output_tokens,18
05c249572509162371b7b82339674db64b5d,4,"[""claude-opus-4-8""]",21,21,1.0,unvalidated_session_num_group,21,19,2,0,19,2,0,21,0,0,3,1403183.0,17870.0,70730.0,84816.0,586.0,1078.0483179999999,1305.933542,3141.988738,4642.670011,33.91080736162361,36.949077933935015,20397.09909,78720.14573199999,29.48912390483767,34.797282249257655,29.48912390483767,563.605290507,31.70658668573668,655.2139363590001,0,0,session_num_unique_per_profiled_row,36,0,3899264,61035,73578.766,180544,18302,total_output_tokens,19
05c249572509162371b7b82339674db64b5d,3,"[""claude-opus-4-8""]",21,21,1.0,unvalidated_session_num_group,21,19,2,0,19,2,0,21,0,0,3,1403225.0,17870.0,70732.0,84818.0,586.0,1269.670908,1647.378569,4703.805803,8245.268511,31.15956198523985,33.58490302137998,19132.802042,82265.873845,32.09287731559563,31.84402273309429,32.09287731559563,585.84502592,30.50294738260735,665.349098172,0,0,session_num_unique_per_profiled_row,36,0,3899264,61035,73578.766,180544,18302,total_output_tokens,20
02bc0afb13f7a2d9efa86c28511261d85c0e,1,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",265,265,1.0,unvalidated_session_num_group,265,13,252,0,13,252,0,110,155,0,15,11048194.0,123157.0,31844.0,81131.79999999999,106.0,1045.5975839999999,1438.253463,2052.6315664,2820.4888034,30.23848863861386,32.011520870197984,4091.285528,19216.601277599995,33.0704493131655,30.260374726890277,33.0704493131655,2797.741852782,44.02014427368842,4095.4245072739996,0,0,session_num_unique_per_profiled_row,466,7,85859456,407324,219154.669,518464,10180,replay_nonroot_branch_request_count,1
02bc0afb13f7a2d9efa86c28511261d85c0e,3,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",188,188,1.0,unvalidated_session_num_group,188,0,188,0,0,188,0,188,0,0,13,158338.0,2756.0,1.0,1.0,1.0,2343.9353295,3486.7722164999996,46349.72613920023,74194.09432965,32.3050345260989,34.362070727751465,2369.1291785,49893.434800700175,30.95502829700884,30.887060885514018,30.955028297008845,3056.993635211,0.9015393320600666,2392.7528284680006,0,0,session_num_unique_per_profiled_row,466,7,85859456,407324,219154.669,518464,10180,replay_nonroot_branch_request_count,2
02bc0afb13f7a2d9efa86c28511261d85c0e,2,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",177,177,1.0,unvalidated_session_num_group,177,0,177,0,0,177,0,177,0,0,12,150818.0,2663.0,1.0,1.0,1.0,2173.7533989999997,2746.100285,17932.591640800016,80910.34204499994,29.078762231099656,31.202116676139347,2189.818484,28642.026204,34.38935921868445,28.967917536202734,34.38935921868445,2394.04076743,1.1123453018131881,1898.016800451,0,0,session_num_unique_per_profiled_row,466,7,85859456,407324,219154.669,518464,10180,replay_nonroot_branch_request_count,3
02bc0afb13f7a2d9efa86c28511261d85c0e,5,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",110,110,1.0,unvalidated_session_num_group,110,0,110,0,0,110,0,52,58,0,4,3740784.0,24440.0,34646.5,77812.5,73.5,30759.921371999997,113152.69316324999,178437.27366960002,214503.71046399997,33.210020332289716,35.54822092995496,35297.433625,191125.92973880013,30.111396992579742,32.35824475967941,30.111396992579756,3603.178610051,6.782899946126754,7918.674214494,0,0,session_num_unique_per_profiled_row,466,7,85859456,407324,219154.669,518464,10180,replay_nonroot_branch_request_count,4
