concurrency,artifact_id,artifact_name,source_file_path,total_records,field,field_name,canonical_field,present_count,presence_rate,null_count,null_rate,null_rate_among_present,dtype,python_types,min,max,numeric_min,numeric_max,observed_unit,observed_unit_values,unit_value_present_count,inferred_unit,metric_key
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.e2e_output_token_throughput.unit,metrics.e2e_output_token_throughput.unit,metricse2eoutputtokenthroughputunit,638,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown,e2e_output_token_throughput
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.e2e_output_token_throughput.value,metrics.e2e_output_token_throughput.value,metricse2eoutputtokenthroughputvalue,638,1.0,0,0.0,0.0,float,float,0.012484409912410043,34.58357348588303,0.012484409912410043,34.58357348588303,tokens/sec/user,tokens/sec/user,638,tokens/sec/user,e2e_output_token_throughput
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.http_req_duration.unit,metrics.http_req_duration.unit,metricshttpreqdurationunit,638,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown,http_req_duration
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.http_req_duration.value,metrics.http_req_duration.value,metricshttpreqdurationvalue,638,1.0,0,0.0,0.0,float,float,308.563109,314549.80076799996,308.563109,314549.80076799996,ms,ms,638,ms,http_req_duration
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.input_sequence_length.unit,metrics.input_sequence_length.unit,metricsinputsequencelengthunit,638,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown,input_sequence_length
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.input_sequence_length.value,metrics.input_sequence_length.value,metricsinputsequencelengthvalue,638,1.0,0,0.0,0.0,int,int,1.0,158683.0,1.0,158683.0,tokens,tokens,638,tokens,input_sequence_length
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.inter_chunk_latency.unit,metrics.inter_chunk_latency.unit,metricsinterchunklatencyunit,197,0.30877742946708464,0,0.0,0.0,str,str,,,,,,,0,unknown,inter_chunk_latency
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.inter_chunk_latency.value,metrics.inter_chunk_latency.value,metricsinterchunklatencyvalue,197,0.30877742946708464,0,0.0,0.0,str,str,,,,,ms,ms,197,ms,inter_chunk_latency
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.inter_token_latency.unit,metrics.inter_token_latency.unit,metricsintertokenlatencyunit,197,0.30877742946708464,0,0.0,0.0,str,str,,,,,,,0,unknown,inter_token_latency
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.inter_token_latency.value,metrics.inter_token_latency.value,metricsintertokenlatencyvalue,197,0.30877742946708464,0,0.0,0.0,float,float,27.385771290322577,41.221740399999995,27.385771290322577,41.221740399999995,ms,ms,197,ms,inter_token_latency
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.output_sequence_length.unit,metrics.output_sequence_length.unit,metricsoutputsequencelengthunit,638,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown,output_sequence_length
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.output_sequence_length.value,metrics.output_sequence_length.value,metricsoutputsequencelengthvalue,638,1.0,0,0.0,0.0,int,int,1.0,10180.0,1.0,10180.0,tokens,tokens,638,tokens,output_sequence_length
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.output_token_count.unit,metrics.output_token_count.unit,metricsoutputtokencountunit,638,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown,output_token_count
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.output_token_count.value,metrics.output_token_count.value,metricsoutputtokencountvalue,638,1.0,0,0.0,0.0,int,int,1.0,10180.0,1.0,10180.0,tokens,tokens,638,tokens,output_token_count
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.output_token_throughput_per_user.unit,metrics.output_token_throughput_per_user.unit,metricsoutputtokenthroughputperuserunit,197,0.30877742946708464,0,0.0,0.0,str,str,,,,,,,0,unknown,output_token_throughput_per_user
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.output_token_throughput_per_user.value,metrics.output_token_throughput_per_user.value,metricsoutputtokenthroughputperuservalue,197,0.30877742946708464,0,0.0,0.0,float,float,24.259043657457998,36.51531261978274,24.259043657457998,36.51531261978274,tokens/sec/user,tokens/sec/user,197,tokens/sec/user,output_token_throughput_per_user
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.prefill_throughput_per_user.unit,metrics.prefill_throughput_per_user.unit,metricsprefillthroughputperuserunit,638,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown,prefill_throughput_per_user
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.prefill_throughput_per_user.value,metrics.prefill_throughput_per_user.value,metricsprefillthroughputperuservalue,638,1.0,0,0.0,0.0,float,float,0.012484409912410043,153221.46621031157,0.012484409912410043,153221.46621031157,tokens/sec/user,tokens/sec/user,638,tokens/sec/user,prefill_throughput_per_user
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.request_latency.unit,metrics.request_latency.unit,metricsrequestlatencyunit,638,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown,request_latency
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.request_latency.value,metrics.request_latency.value,metricsrequestlatencyvalue,638,1.0,0,0.0,0.0,float,float,308.53790699999996,314549.453383,308.53790699999996,314549.453383,ms,ms,638,ms,request_latency
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.time_to_first_output_token.unit,metrics.time_to_first_output_token.unit,metricstimetofirstoutputtokenunit,638,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown,time_to_first_output_token
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.time_to_first_output_token.value,metrics.time_to_first_output_token.value,metricstimetofirstoutputtokenvalue,638,1.0,0,0.0,0.0,float,float,308.53790699999996,80099.901158,308.53790699999996,80099.901158,ms,ms,638,ms,time_to_first_output_token
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.time_to_first_token.unit,metrics.time_to_first_token.unit,metricstimetofirsttokenunit,638,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown,time_to_first_token
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.time_to_first_token.value,metrics.time_to_first_token.value,metricstimetofirsttokenvalue,638,1.0,0,0.0,0.0,float,float,308.53790699999996,80099.901158,308.53790699999996,80099.901158,ms,ms,638,ms,time_to_first_token
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.time_to_second_token.unit,metrics.time_to_second_token.unit,metricstimetosecondtokenunit,197,0.30877742946708464,0,0.0,0.0,str,str,,,,,,,0,seconds,time_to_second_token
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.time_to_second_token.value,metrics.time_to_second_token.value,metricstimetosecondtokenvalue,197,0.30877742946708464,0,0.0,0.0,float,float,206.108702,7040.5480099999995,206.108702,7040.5480099999995,ms,ms,197,ms,time_to_second_token
1,8497343270,agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc1/raw_agentic/8497343270_agentic_glm5.2_p1x1_d1x8_conc1_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc1_h200-dgxc-slurm_3/conc_1/aiperf_artifacts/profile_export.jsonl,638,metrics.usage_completion_tokens.unit,metrics.usage_completion_tokens.unit,metricsusagecompletiontokensunit,638,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown,usage_completion_tokens
